{Epoch 0, Train_Loss: 2.285527467727661, Valid_Loss: 4.066517353057861, Accuracy: 0.0},
{Epoch 1, Train_Loss: 0.4958803355693817, Valid_Loss: 7.762252330780029, Accuracy: 0.0},
{Epoch 2, Train_Loss: 0.5426018834114075, Valid_Loss: 9.176836013793945, Accuracy: 0.0},
{Epoch 3, Train_Loss: 0.24989618360996246, Valid_Loss: 9.07505989074707, Accuracy: 0.0},
{Epoch 4, Train_Loss: 0.1696154773235321, Valid_Loss: 9.270358085632324, Accuracy: 0.0},
{Epoch 5, Train_Loss: 0.049162689596414566, Valid_Loss: 9.62491512298584, Accuracy: 0.0},
{Epoch 6, Train_Loss: 0.059650979936122894, Valid_Loss: 9.907065391540527, Accuracy: 0.0},
{Epoch 7, Train_Loss: 0.23789948225021362, Valid_Loss: 10.028583526611328, Accuracy: 0.0},
{Epoch 8, Train_Loss: 0.41140875220298767, Valid_Loss: 10.128618240356445, Accuracy: 0.0},
{Epoch 9, Train_Loss: 0.5506824851036072, Valid_Loss: 9.784734725952148, Accuracy: 0.0},
{Epoch 10, Train_Loss: 0.39148545265197754, Valid_Loss: 7.714796543121338, Accuracy: 0.0},
{Epoch 11, Train_Loss: 0.1935659795999527, Valid_Loss: 6.70225715637207, Accuracy: 2.272727272727273},
{Epoch 12, Train_Loss: 0.2808478772640228, Valid_Loss: 6.259063243865967, Accuracy: 5.839416058394161},
{Epoch 13, Train_Loss: 0.05571448430418968, Valid_Loss: 5.412086009979248, Accuracy: 9.929078014184396},
{Epoch 14, Train_Loss: 0.029974186792969704, Valid_Loss: 6.277088642120361, Accuracy: 9.655172413793103},
{Epoch 15, Train_Loss: 0.014700296334922314, Valid_Loss: 4.6620659828186035, Accuracy: 14.765100671140939},
{Epoch 16, Train_Loss: 0.05736687406897545, Valid_Loss: 7.210120677947998, Accuracy: 16.33986928104575},
{Epoch 17, Train_Loss: 0.006132518872618675, Valid_Loss: 6.5211405754089355, Accuracy: 19.10828025477707},
{Epoch 18, Train_Loss: 0.014568968676030636, Valid_Loss: 5.475430488586426, Accuracy: 24.22360248447205},
{Epoch 19, Train_Loss: 0.07630042731761932, Valid_Loss: 6.575597763061523, Accuracy: 29.09090909090909},
{Epoch 20, Train_Loss: 0.008510956540703773, Valid_Loss: 5.2685747146606445, Accuracy: 30.17751479289941},
{Epoch 21, Train_Loss: 0.14979983866214752, Valid_Loss: 5.8604044914245605, Accuracy: 39.30635838150289},
{Epoch 22, Train_Loss: 0.6228824257850647, Valid_Loss: 5.3807854652404785, Accuracy: 42.61363636363637},
{Epoch 23, Train_Loss: 0.07767454534769058, Valid_Loss: 4.907209396362305, Accuracy: 43.01675977653631},
{Epoch 24, Train_Loss: 0.035586316138505936, Valid_Loss: 4.772180557250977, Accuracy: 43.40659340659341},
{Epoch 25, Train_Loss: 0.0395386666059494, Valid_Loss: 4.832005977630615, Accuracy: 45.945945945945944},
{Epoch 26, Train_Loss: 0.010497060604393482, Valid_Loss: 4.131056308746338, Accuracy: 47.87234042553192},
{Epoch 27, Train_Loss: 0.011746134608983994, Valid_Loss: 5.442824363708496, Accuracy: 44.50261780104712},
{Epoch 28, Train_Loss: 0.009795228950679302, Valid_Loss: 4.9524946212768555, Accuracy: 50.51546391752577},
{Epoch 29, Train_Loss: 0.8059490919113159, Valid_Loss: 4.766293525695801, Accuracy: 49.23857868020305},
{Epoch 30, Train_Loss: 0.5737115144729614, Valid_Loss: 0.8240172863006592, Accuracy: 53.5},
{Epoch 31, Train_Loss: 0.24378114938735962, Valid_Loss: 1.0397220849990845, Accuracy: 56.65024630541872},
{Epoch 32, Train_Loss: 0.5352481007575989, Valid_Loss: 0.9421717524528503, Accuracy: 66.99029126213593},
{Epoch 33, Train_Loss: 0.11982148140668869, Valid_Loss: 0.5032157897949219, Accuracy: 70.33492822966507},
{Epoch 34, Train_Loss: 0.36734041571617126, Valid_Loss: 0.4992920756340027, Accuracy: 73.58490566037736},
{Epoch 35, Train_Loss: 0.12047016620635986, Valid_Loss: 0.9864441156387329, Accuracy: 80.46511627906976},
{Epoch 36, Train_Loss: 0.15755601227283478, Valid_Loss: 0.43018290400505066, Accuracy: 82.11009174311927},
{Epoch 37, Train_Loss: 0.22404153645038605, Valid_Loss: 0.7013053297996521, Accuracy: 85.06787330316742},
{Epoch 38, Train_Loss: 0.048944614827632904, Valid_Loss: 1.076281189918518, Accuracy: 82.58928571428571},
{Epoch 39, Train_Loss: 0.0637907013297081, Valid_Loss: 0.18144084513187408, Accuracy: 88.49557522123894},
{Epoch 40, Train_Loss: 0.029020460322499275, Valid_Loss: 0.9360963106155396, Accuracy: 85.96491228070175},
{Epoch 41, Train_Loss: 1.249111533164978, Valid_Loss: 1.390779733657837, Accuracy: 73.91304347826087},
{Epoch 42, Train_Loss: 0.1940295547246933, Valid_Loss: 0.3742050230503082, Accuracy: 86.20689655172414},
{Epoch 43, Train_Loss: 0.10036995261907578, Valid_Loss: 0.33391767740249634, Accuracy: 88.88888888888889},
{Epoch 44, Train_Loss: 0.16436785459518433, Valid_Loss: 0.056941643357276917, Accuracy: 92.79661016949153},
{Epoch 45, Train_Loss: 0.041991524398326874, Valid_Loss: 0.2756531834602356, Accuracy: 94.11764705882354},
{Epoch 46, Train_Loss: 0.9059979319572449, Valid_Loss: 0.5419599413871765, Accuracy: 92.91666666666667},
{Epoch 47, Train_Loss: 0.2667698264122009, Valid_Loss: 0.3150232434272766, Accuracy: 85.9504132231405},
{Epoch 48, Train_Loss: 0.041475605219602585, Valid_Loss: 0.35021957755088806, Accuracy: 93.44262295081967},
{Epoch 49, Train_Loss: 1.1614433526992798, Valid_Loss: 0.314544677734375, Accuracy: 95.9349593495935},
{Epoch 50, Train_Loss: 0.06644679605960846, Valid_Loss: 0.3920498490333557, Accuracy: 96.37096774193549},
{Epoch 51, Train_Loss: 0.09363698214292526, Valid_Loss: 0.16962818801403046, Accuracy: 96.8},
{Epoch 52, Train_Loss: 0.012171619571745396, Valid_Loss: 0.1373099982738495, Accuracy: 96.42857142857143},
{Epoch 53, Train_Loss: 0.10845285654067993, Valid_Loss: 0.2298412322998047, Accuracy: 97.24409448818898},
{Epoch 54, Train_Loss: 0.08072559535503387, Valid_Loss: 0.11519506573677063, Accuracy: 98.4375},
{Epoch 55, Train_Loss: 0.07122321426868439, Valid_Loss: 0.6284303069114685, Accuracy: 98.83720930232558},
{Epoch 56, Train_Loss: 0.012668676674365997, Valid_Loss: 0.6791943311691284, Accuracy: 98.07692307692308},
{Epoch 57, Train_Loss: 0.021427545696496964, Valid_Loss: 0.5016657114028931, Accuracy: 98.84615384615384},
