{Epoch 0, Train_Loss: 1.0486823320388794, Valid_Loss: 1.219619631767273, Accuracy: 62.34},
{Epoch 1, Train_Loss: 1.8282270431518555, Valid_Loss: 1.7543213367462158, Accuracy: 70.78},
{Epoch 2, Train_Loss: 0.8486772179603577, Valid_Loss: 1.3287461996078491, Accuracy: 76.24},
{Epoch 3, Train_Loss: 1.5483691692352295, Valid_Loss: 0.736363410949707, Accuracy: 74.52},
{Epoch 4, Train_Loss: 0.336294561624527, Valid_Loss: 0.5625529289245605, Accuracy: 79.7},
{Epoch 5, Train_Loss: 0.8610621690750122, Valid_Loss: 1.5329819917678833, Accuracy: 79.26},
{Epoch 6, Train_Loss: 0.8441141843795776, Valid_Loss: 1.4721617698669434, Accuracy: 77.52},
{Epoch 7, Train_Loss: 1.0170106887817383, Valid_Loss: 0.7270350456237793, Accuracy: 78.64},
{Epoch 8, Train_Loss: 0.21034981310367584, Valid_Loss: 0.5743314027786255, Accuracy: 80.36},
{Epoch 9, Train_Loss: 1.778210997581482, Valid_Loss: 1.5824321508407593, Accuracy: 77.78},
{Epoch 10, Train_Loss: 0.5001629590988159, Valid_Loss: 0.22955097258090973, Accuracy: 78.2},
{Epoch 11, Train_Loss: 0.022698229178786278, Valid_Loss: 0.2340647578239441, Accuracy: 80.96},
{Epoch 12, Train_Loss: 0.06374213099479675, Valid_Loss: 0.7357584238052368, Accuracy: 82.5},
{Epoch 13, Train_Loss: 0.018486564978957176, Valid_Loss: 0.1617492139339447, Accuracy: 81.74},
{Epoch 14, Train_Loss: 0.011849548667669296, Valid_Loss: 1.3036065101623535, Accuracy: 82.38},
{Epoch 15, Train_Loss: 0.03331345319747925, Valid_Loss: 0.35844743251800537, Accuracy: 83.1},
{Epoch 16, Train_Loss: 0.0037566754035651684, Valid_Loss: 0.09704497456550598, Accuracy: 81.78},
{Epoch 17, Train_Loss: 0.006023517809808254, Valid_Loss: 0.9241161346435547, Accuracy: 82.42},
{Epoch 18, Train_Loss: 0.26911017298698425, Valid_Loss: 0.3646527826786041, Accuracy: 79.22},
{Epoch 19, Train_Loss: 0.003784666070714593, Valid_Loss: 1.426578164100647, Accuracy: 82.58},
{Epoch 20, Train_Loss: 1.1668468713760376, Valid_Loss: 0.7917415499687195, Accuracy: 75.98},
{Epoch 21, Train_Loss: 0.0009145659278146923, Valid_Loss: 0.4154203534126282, Accuracy: 81.92},
{Epoch 22, Train_Loss: 0.04483183100819588, Valid_Loss: 1.438138484954834, Accuracy: 81.92},
{Epoch 23, Train_Loss: 0.07465091347694397, Valid_Loss: 0.9720894694328308, Accuracy: 82.16},
{Epoch 24, Train_Loss: 0.2673279941082001, Valid_Loss: 1.3179211616516113, Accuracy: 80.98},
{Epoch 25, Train_Loss: 0.034699007868766785, Valid_Loss: 2.1644034385681152, Accuracy: 81.94},
{Epoch 26, Train_Loss: 0.45519736409187317, Valid_Loss: 3.600466251373291, Accuracy: 75.32},
{Epoch 27, Train_Loss: 0.5312949419021606, Valid_Loss: 2.3003432750701904, Accuracy: 74.82},
{Epoch 28, Train_Loss: 0.04894351214170456, Valid_Loss: 0.44801804423332214, Accuracy: 81.68},
{Epoch 29, Train_Loss: 0.05585835501551628, Valid_Loss: 2.6607964038848877, Accuracy: 83.26},
{Epoch 30, Train_Loss: 0.0035353335551917553, Valid_Loss: 0.02982855588197708, Accuracy: 83.62},
{Epoch 31, Train_Loss: 0.009314410388469696, Valid_Loss: 1.2098054885864258, Accuracy: 83.74},
{Epoch 32, Train_Loss: 0.0013715362874791026, Valid_Loss: 0.024316169321537018, Accuracy: 83.88},
{Epoch 33, Train_Loss: 0.001152528333477676, Valid_Loss: 0.9691752195358276, Accuracy: 84.92},
{Epoch 34, Train_Loss: 0.00763276731595397, Valid_Loss: 1.2320199012756348, Accuracy: 84.78},
{Epoch 35, Train_Loss: 0.00511131202802062, Valid_Loss: 1.4316959381103516, Accuracy: 85.5},
{Epoch 36, Train_Loss: 0.0009944990742951632, Valid_Loss: 1.0762062072753906, Accuracy: 85.08},
{Epoch 37, Train_Loss: 0.002413884038105607, Valid_Loss: 0.9617842435836792, Accuracy: 85.52},
{Epoch 38, Train_Loss: 0.1293724924325943, Valid_Loss: 0.377665251493454, Accuracy: 81.22},
{Epoch 39, Train_Loss: 0.009716374799609184, Valid_Loss: 0.3120706081390381, Accuracy: 85.58},
{Epoch 40, Train_Loss: 0.023733239620923996, Valid_Loss: 0.04934662580490112, Accuracy: 85.18},
{Epoch 41, Train_Loss: 0.010276580229401588, Valid_Loss: 0.8752539157867432, Accuracy: 85.24},
{Epoch 42, Train_Loss: 0.10723617672920227, Valid_Loss: 0.32631373405456543, Accuracy: 84.3},
{Epoch 43, Train_Loss: 0.028157681226730347, Valid_Loss: 0.18788404762744904, Accuracy: 85.7},
{Epoch 44, Train_Loss: 0.004081568215042353, Valid_Loss: 0.42548948526382446, Accuracy: 86.3},
{Epoch 45, Train_Loss: 0.0025461562909185886, Valid_Loss: 0.3862275779247284, Accuracy: 85.92},
{Epoch 46, Train_Loss: 0.01643320545554161, Valid_Loss: 0.5626358389854431, Accuracy: 85.48},
{Epoch 47, Train_Loss: 0.027734043076634407, Valid_Loss: 0.49879220128059387, Accuracy: 84.86},
{Epoch 48, Train_Loss: 0.0017412003362551332, Valid_Loss: 0.7162943482398987, Accuracy: 85.7},
{Epoch 49, Train_Loss: 0.004864807240664959, Valid_Loss: 0.9601184725761414, Accuracy: 85.18},
{Epoch 50, Train_Loss: 0.09808053076267242, Valid_Loss: 0.19056637585163116, Accuracy: 84.58},
{Epoch 51, Train_Loss: 0.009470122866332531, Valid_Loss: 1.7109318971633911, Accuracy: 85.22},
{Epoch 52, Train_Loss: 0.010630335658788681, Valid_Loss: 0.8204509615898132, Accuracy: 85.3},
{Epoch 53, Train_Loss: 0.025311976671218872, Valid_Loss: 0.658358097076416, Accuracy: 85.62},
{Epoch 54, Train_Loss: 0.010783850215375423, Valid_Loss: 0.7896953821182251, Accuracy: 86.06},
{Epoch 55, Train_Loss: 0.02911967597901821, Valid_Loss: 0.7549702525138855, Accuracy: 85.12},
{Epoch 56, Train_Loss: 0.005300546530634165, Valid_Loss: 0.08704306185245514, Accuracy: 86.18},
{Epoch 57, Train_Loss: 0.019461439922451973, Valid_Loss: 0.5651096105575562, Accuracy: 85.16},
{Epoch 58, Train_Loss: 0.003244223305955529, Valid_Loss: 0.9687842726707458, Accuracy: 85.3},
{Epoch 59, Train_Loss: 0.004889994859695435, Valid_Loss: 0.3569117784500122, Accuracy: 85.36},
{Epoch 60, Train_Loss: 0.6028133034706116, Valid_Loss: 0.9688620567321777, Accuracy: 70.56},
{Epoch 61, Train_Loss: 0.262360155582428, Valid_Loss: 0.6810190081596375, Accuracy: 79.42},
{Epoch 62, Train_Loss: 0.41494062542915344, Valid_Loss: 0.42648690938949585, Accuracy: 75.76},
{Epoch 63, Train_Loss: 0.27231064438819885, Valid_Loss: 0.08292192220687866, Accuracy: 80.3},
{Epoch 64, Train_Loss: 0.4546303451061249, Valid_Loss: 0.7755932211875916, Accuracy: 72.8},
{Epoch 65, Train_Loss: 0.22840315103530884, Valid_Loss: 0.1939316838979721, Accuracy: 80.68},
{Epoch 66, Train_Loss: 0.24626220762729645, Valid_Loss: 0.6654542684555054, Accuracy: 82.3},
{Epoch 67, Train_Loss: 1.2503185272216797, Valid_Loss: 0.47625935077667236, Accuracy: 78.46},
{Epoch 68, Train_Loss: 0.33312374353408813, Valid_Loss: 0.3933291733264923, Accuracy: 80.46},
{Epoch 69, Train_Loss: 0.004526072647422552, Valid_Loss: 0.5588951110839844, Accuracy: 84.06},
{Epoch 70, Train_Loss: 0.1475086361169815, Valid_Loss: 0.3599708676338196, Accuracy: 81.06},
{Epoch 71, Train_Loss: 0.029850583523511887, Valid_Loss: 1.1066882610321045, Accuracy: 83.32},
{Epoch 72, Train_Loss: 0.23207926750183105, Valid_Loss: 2.4473984241485596, Accuracy: 81.58},
{Epoch 73, Train_Loss: 0.06067861244082451, Valid_Loss: 0.6539652943611145, Accuracy: 83.42},
{Epoch 74, Train_Loss: 0.0035008771810680628, Valid_Loss: 1.5331288576126099, Accuracy: 84.24},
{Epoch 75, Train_Loss: 0.031198926270008087, Valid_Loss: 1.4850411415100098, Accuracy: 83.8},
{Epoch 76, Train_Loss: 0.20401790738105774, Valid_Loss: 0.018314961344003677, Accuracy: 80.92},
{Epoch 77, Train_Loss: 0.0853048637509346, Valid_Loss: 1.6213784217834473, Accuracy: 83.64},
{Epoch 78, Train_Loss: 0.06814192980527878, Valid_Loss: 0.007270684000104666, Accuracy: 82.52},
{Epoch 79, Train_Loss: 0.21631062030792236, Valid_Loss: 1.0446616411209106, Accuracy: 82.2},

{******************************Training finished**********************************},

USING TEST SET: {loss: 0.37721964716911316, acc: 81.72}
