{Epoch 0, Train_Loss: 0.19277341663837433, Valid_Loss: 0.013031383976340294, Accuracy: 93.54},
{Epoch 1, Train_Loss: 0.278401255607605, Valid_Loss: 0.2065877765417099, Accuracy: 94.1},
{Epoch 2, Train_Loss: 0.08420158177614212, Valid_Loss: 1.700360655784607, Accuracy: 94.88},
{Epoch 3, Train_Loss: 0.019741235300898552, Valid_Loss: 0.04233003780245781, Accuracy: 94.52},
{Epoch 4, Train_Loss: 0.169322207570076, Valid_Loss: 0.01982736960053444, Accuracy: 95.32},
{Epoch 5, Train_Loss: 0.3142324984073639, Valid_Loss: 0.013649407774209976, Accuracy: 94.72},
{Epoch 6, Train_Loss: 0.002771151252090931, Valid_Loss: 0.48712384700775146, Accuracy: 95.26},
{Epoch 7, Train_Loss: 0.687836766242981, Valid_Loss: 0.009013157337903976, Accuracy: 93.76},
{Epoch 8, Train_Loss: 0.04021159186959267, Valid_Loss: 0.21504418551921844, Accuracy: 95.32},
{Epoch 9, Train_Loss: 0.673479437828064, Valid_Loss: 1.6170871257781982, Accuracy: 94.68},
{Epoch 10, Train_Loss: 0.13435718417167664, Valid_Loss: 0.011331040412187576, Accuracy: 95.46},
{Epoch 11, Train_Loss: 0.015404552221298218, Valid_Loss: 0.37302467226982117, Accuracy: 95.66},
{Epoch 12, Train_Loss: 0.017429770901799202, Valid_Loss: 0.007238080259412527, Accuracy: 95.24},
{Epoch 13, Train_Loss: 0.025396987795829773, Valid_Loss: 0.006936580408364534, Accuracy: 95.6},
{Epoch 14, Train_Loss: 0.04953041300177574, Valid_Loss: 0.3876626193523407, Accuracy: 95.14},
{Epoch 15, Train_Loss: 0.08480317890644073, Valid_Loss: 1.1576627492904663, Accuracy: 95.36},
{Epoch 16, Train_Loss: 0.022570129483938217, Valid_Loss: 0.14967770874500275, Accuracy: 95.54},
{Epoch 17, Train_Loss: 0.0010001163464039564, Valid_Loss: 0.023370811715722084, Accuracy: 95.8},
{Epoch 18, Train_Loss: 0.7169427275657654, Valid_Loss: 0.01624663546681404, Accuracy: 92.98},
{Epoch 19, Train_Loss: 0.2676054835319519, Valid_Loss: 0.6483208537101746, Accuracy: 94.82},
{Epoch 20, Train_Loss: 0.20814149081707, Valid_Loss: 0.011596904136240482, Accuracy: 94.74},
{Epoch 21, Train_Loss: 0.013758579269051552, Valid_Loss: 0.7265065908432007, Accuracy: 95.4},
{Epoch 22, Train_Loss: 0.040754932910203934, Valid_Loss: 0.3064986765384674, Accuracy: 95.32},
{Epoch 23, Train_Loss: 0.47182855010032654, Valid_Loss: 1.233760118484497, Accuracy: 90.4},
{Epoch 24, Train_Loss: 0.013052455149590969, Valid_Loss: 0.7952113151550293, Accuracy: 95.34},
{Epoch 25, Train_Loss: 0.09369093179702759, Valid_Loss: 0.03235072270035744, Accuracy: 95.6},
{Epoch 26, Train_Loss: 0.01189583819359541, Valid_Loss: 0.8680137991905212, Accuracy: 95.04},
{Epoch 27, Train_Loss: 0.030011609196662903, Valid_Loss: 0.20189213752746582, Accuracy: 95.82},
{Epoch 28, Train_Loss: 0.38925930857658386, Valid_Loss: 0.03090309165418148, Accuracy: 94.22},
{Epoch 29, Train_Loss: 0.019230110570788383, Valid_Loss: 0.23204191029071808, Accuracy: 95.82},
{Epoch 30, Train_Loss: 0.009903340600430965, Valid_Loss: 0.25006550550460815, Accuracy: 95.56},
{Epoch 31, Train_Loss: 0.27252066135406494, Valid_Loss: 0.48728567361831665, Accuracy: 89.84},
{Epoch 32, Train_Loss: 0.004334063734859228, Valid_Loss: 0.04684813693165779, Accuracy: 95.36},
{Epoch 33, Train_Loss: 0.010169435292482376, Valid_Loss: 0.3535900413990021, Accuracy: 94.7},
{Epoch 34, Train_Loss: 0.008554330095648766, Valid_Loss: 0.8106176853179932, Accuracy: 94.7},
{Epoch 35, Train_Loss: 0.21431854367256165, Valid_Loss: 0.3864600956439972, Accuracy: 94.4},
{Epoch 36, Train_Loss: 0.009046642109751701, Valid_Loss: 0.005859179887920618, Accuracy: 94.86},
{Epoch 37, Train_Loss: 0.02188190631568432, Valid_Loss: 0.023958928883075714, Accuracy: 94.64},
{Epoch 38, Train_Loss: 0.011138629168272018, Valid_Loss: 0.5360327959060669, Accuracy: 95.22},
{Epoch 39, Train_Loss: 0.04085369035601616, Valid_Loss: 0.4951970875263214, Accuracy: 95.74},
{Epoch 40, Train_Loss: 0.009490172378718853, Valid_Loss: 0.1266232579946518, Accuracy: 95.48},
{Epoch 41, Train_Loss: 0.00448537478223443, Valid_Loss: 0.2911478877067566, Accuracy: 96.18},
{Epoch 42, Train_Loss: 0.0034723118878901005, Valid_Loss: 0.0346633605659008, Accuracy: 95.78},
{Epoch 43, Train_Loss: 0.008019605651497841, Valid_Loss: 0.6631447672843933, Accuracy: 94.78},
{Epoch 44, Train_Loss: 0.007442591246217489, Valid_Loss: 0.011358171701431274, Accuracy: 95.48},
{Epoch 45, Train_Loss: 0.006579998414963484, Valid_Loss: 0.21631687879562378, Accuracy: 95.0},
{Epoch 46, Train_Loss: 0.18259041011333466, Valid_Loss: 0.09710182994604111, Accuracy: 93.14},
{Epoch 47, Train_Loss: 0.017019139602780342, Valid_Loss: 0.15498311817646027, Accuracy: 95.0},
{Epoch 48, Train_Loss: 0.01653195731341839, Valid_Loss: 0.22392229735851288, Accuracy: 95.24},
{Epoch 49, Train_Loss: 0.08419809490442276, Valid_Loss: 0.017819732427597046, Accuracy: 93.4},
{Epoch 50, Train_Loss: 0.38646000623703003, Valid_Loss: 0.07921288162469864, Accuracy: 91.48},
{Epoch 51, Train_Loss: 0.19836464524269104, Valid_Loss: 1.2662607431411743, Accuracy: 93.3},
{Epoch 52, Train_Loss: 0.024162445217370987, Valid_Loss: 0.03058360517024994, Accuracy: 95.32},
{Epoch 53, Train_Loss: 0.6736670136451721, Valid_Loss: 0.3049551546573639, Accuracy: 91.64},
{Epoch 54, Train_Loss: 0.013842948712408543, Valid_Loss: 0.1063615083694458, Accuracy: 94.92},
{Epoch 55, Train_Loss: 0.008667457848787308, Valid_Loss: 0.014883924275636673, Accuracy: 95.26},
{Epoch 56, Train_Loss: 0.02698677033185959, Valid_Loss: 0.2525172531604767, Accuracy: 95.26},
{Epoch 57, Train_Loss: 0.08121442049741745, Valid_Loss: 0.6716040372848511, Accuracy: 94.92},
{Epoch 58, Train_Loss: 0.013172909617424011, Valid_Loss: 0.08010990172624588, Accuracy: 95.38},
{Epoch 59, Train_Loss: 0.043596524745225906, Valid_Loss: 0.5336788892745972, Accuracy: 94.8},
{Epoch 60, Train_Loss: 0.056238505989313126, Valid_Loss: 0.041523173451423645, Accuracy: 94.1},
{Epoch 61, Train_Loss: 0.11545980721712112, Valid_Loss: 0.2046624720096588, Accuracy: 93.06},
{Epoch 62, Train_Loss: 0.03896090388298035, Valid_Loss: 0.0164994727820158, Accuracy: 95.18},
{Epoch 63, Train_Loss: 0.011170333251357079, Valid_Loss: 0.7674772143363953, Accuracy: 95.44},
{Epoch 64, Train_Loss: 0.01565326191484928, Valid_Loss: 0.39253607392311096, Accuracy: 94.12},
{Epoch 65, Train_Loss: 0.0065885572694242, Valid_Loss: 0.35928550362586975, Accuracy: 93.86},
{Epoch 66, Train_Loss: 0.01147667970508337, Valid_Loss: 0.06458830088376999, Accuracy: 94.2},
{Epoch 67, Train_Loss: 0.009177626110613346, Valid_Loss: 0.0901007354259491, Accuracy: 94.42},
{Epoch 68, Train_Loss: 0.09189692884683609, Valid_Loss: 0.034941211342811584, Accuracy: 94.08},
{Epoch 69, Train_Loss: 0.17284056544303894, Valid_Loss: 0.8347882628440857, Accuracy: 94.56},
{Epoch 70, Train_Loss: 0.05423524230718613, Valid_Loss: 0.29163214564323425, Accuracy: 94.26},
{Epoch 71, Train_Loss: 0.06961685419082642, Valid_Loss: 0.03223804384469986, Accuracy: 93.42},
{Epoch 72, Train_Loss: 0.026240259408950806, Valid_Loss: 0.42347732186317444, Accuracy: 94.24},
{Epoch 73, Train_Loss: 0.020798612385988235, Valid_Loss: 0.11418893188238144, Accuracy: 94.44},
{Epoch 74, Train_Loss: 0.07373524457216263, Valid_Loss: 0.34502309560775757, Accuracy: 95.06},
{Epoch 75, Train_Loss: 0.0069741602055728436, Valid_Loss: 0.014485808089375496, Accuracy: 93.88},
{Epoch 76, Train_Loss: 0.23126177489757538, Valid_Loss: 1.339925765991211, Accuracy: 84.64},
{Epoch 77, Train_Loss: 0.05271900072693825, Valid_Loss: 1.1314700841903687, Accuracy: 93.3},
{Epoch 78, Train_Loss: 0.2094646394252777, Valid_Loss: 0.10441821813583374, Accuracy: 92.14},
{Epoch 79, Train_Loss: 0.11086060106754303, Valid_Loss: 0.043434757739305496, Accuracy: 93.46},

{******************************Training finished**********************************},

USING TEST SET: {loss: 0.2527608871459961, acc: 93.37}
