{Epoch 0, Train_Loss: 0.6216111779212952, Valid_Loss: 0.6913428902626038, Accuracy: 58.53658536585366},
{Epoch 1, Train_Loss: 0.36877739429473877, Valid_Loss: 0.4204530417919159, Accuracy: 85.01742160278745},
{Epoch 2, Train_Loss: 0.5208140015602112, Valid_Loss: 0.16135679185390472, Accuracy: 86.06271777003484},
{Epoch 3, Train_Loss: 0.2293909788131714, Valid_Loss: 0.5043888688087463, Accuracy: 73.5191637630662},
{Epoch 4, Train_Loss: 0.3343364894390106, Valid_Loss: 0.5508366227149963, Accuracy: 67.59581881533101},
{Epoch 5, Train_Loss: 0.3317594826221466, Valid_Loss: 0.2091025859117508, Accuracy: 88.15331010452962},
{Epoch 6, Train_Loss: 0.19301769137382507, Valid_Loss: 0.9106846451759338, Accuracy: 54.00696864111498},
{Epoch 7, Train_Loss: 0.07906168699264526, Valid_Loss: 0.33193719387054443, Accuracy: 90.94076655052265},
{Epoch 8, Train_Loss: 0.14557045698165894, Valid_Loss: 0.2825618088245392, Accuracy: 86.06271777003484},
{Epoch 9, Train_Loss: 0.17027068138122559, Valid_Loss: 0.6409429907798767, Accuracy: 65.85365853658537},
{Epoch 10, Train_Loss: 0.18551667034626007, Valid_Loss: 0.5344473719596863, Accuracy: 79.44250871080139},
{Epoch 11, Train_Loss: 0.09476376324892044, Valid_Loss: 0.30448105931282043, Accuracy: 87.45644599303135},
{Epoch 12, Train_Loss: 0.19395111501216888, Valid_Loss: 0.48173943161964417, Accuracy: 84.3205574912892},
{Epoch 13, Train_Loss: 0.12340333312749863, Valid_Loss: 1.260572075843811, Accuracy: 65.50522648083624},
{Epoch 14, Train_Loss: 0.05323097109794617, Valid_Loss: 0.18590544164180756, Accuracy: 92.33449477351917},
{Epoch 15, Train_Loss: 0.22619177401065826, Valid_Loss: 0.32807546854019165, Accuracy: 83.62369337979094},
{Epoch 16, Train_Loss: 0.11694585531949997, Valid_Loss: 0.04270332679152489, Accuracy: 90.2439024390244},
{Epoch 17, Train_Loss: 0.19440004229545593, Valid_Loss: 0.13680484890937805, Accuracy: 91.28919860627178},
{Epoch 18, Train_Loss: 0.20300790667533875, Valid_Loss: 0.26122352480888367, Accuracy: 88.15331010452962},
{Epoch 19, Train_Loss: 0.08325560390949249, Valid_Loss: 0.9459900259971619, Accuracy: 74.91289198606272},
{Epoch 20, Train_Loss: 0.17536820471286774, Valid_Loss: 0.156395822763443, Accuracy: 89.19860627177701},
{Epoch 21, Train_Loss: 0.023518726229667664, Valid_Loss: 0.42911845445632935, Accuracy: 87.8048780487805},
{Epoch 22, Train_Loss: 0.08090254664421082, Valid_Loss: 0.8709952235221863, Accuracy: 65.85365853658537},
{Epoch 23, Train_Loss: 0.024404684081673622, Valid_Loss: 0.08484959602355957, Accuracy: 90.59233449477352},
{Epoch 24, Train_Loss: 0.0435054674744606, Valid_Loss: 0.5106754899024963, Accuracy: 85.71428571428571},
{Epoch 25, Train_Loss: 0.0762031078338623, Valid_Loss: 0.6582428812980652, Accuracy: 83.97212543554006},
{Epoch 26, Train_Loss: 0.07433182001113892, Valid_Loss: 0.16638754308223724, Accuracy: 90.94076655052265},
{Epoch 27, Train_Loss: 0.023049116134643555, Valid_Loss: 0.17570385336875916, Accuracy: 93.37979094076655},
{Epoch 28, Train_Loss: 0.032938599586486816, Valid_Loss: 0.01772168092429638, Accuracy: 92.6829268292683},
{Epoch 29, Train_Loss: 0.03830472752451897, Valid_Loss: 0.23841099441051483, Accuracy: 89.54703832752614},
{Epoch 30, Train_Loss: 0.061282385140657425, Valid_Loss: 0.142207071185112, Accuracy: 82.57839721254355},
{Epoch 31, Train_Loss: 0.05269186571240425, Valid_Loss: 0.536740779876709, Accuracy: 86.7595818815331},
