{Epoch 0, Train_Loss: 0.28667017817497253, Valid_Loss: 1.9172585010528564, Accuracy: 28.571428571428573},
{Epoch 1, Train_Loss: 0.3874434232711792, Valid_Loss: 0.5292885899543762, Accuracy: 81.88153310104529},
{Epoch 2, Train_Loss: 0.472076416015625, Valid_Loss: 0.5206957459449768, Accuracy: 80.13937282229965},
{Epoch 3, Train_Loss: 0.2100885808467865, Valid_Loss: 0.5643818378448486, Accuracy: 67.59581881533101},
{Epoch 4, Train_Loss: 0.3128856420516968, Valid_Loss: 0.6860992312431335, Accuracy: 81.88153310104529},
{Epoch 5, Train_Loss: 0.5305485725402832, Valid_Loss: 0.21028335392475128, Accuracy: 90.59233449477352},
{Epoch 6, Train_Loss: 0.188356414437294, Valid_Loss: 0.3661331534385681, Accuracy: 90.59233449477352},
{Epoch 7, Train_Loss: 0.44066065549850464, Valid_Loss: 0.8755961656570435, Accuracy: 63.41463414634146},
{Epoch 8, Train_Loss: 0.06637252122163773, Valid_Loss: 1.112586498260498, Accuracy: 58.53658536585366},
{Epoch 9, Train_Loss: 0.45633652806282043, Valid_Loss: 0.6154391765594482, Accuracy: 66.2020905923345},
{Epoch 10, Train_Loss: 0.21621869504451752, Valid_Loss: 0.27009323239326477, Accuracy: 87.10801393728222},
{Epoch 11, Train_Loss: 0.034723516553640366, Valid_Loss: 0.3097251057624817, Accuracy: 81.18466898954703},
{Epoch 12, Train_Loss: 0.14570726454257965, Valid_Loss: 0.34085264801979065, Accuracy: 93.37979094076655},
{Epoch 13, Train_Loss: 0.2356698364019394, Valid_Loss: 0.3744761347770691, Accuracy: 76.65505226480836},
{Epoch 14, Train_Loss: 0.15157189965248108, Valid_Loss: 0.7923743724822998, Accuracy: 74.56445993031359},
{Epoch 15, Train_Loss: 0.09940579533576965, Valid_Loss: 0.10492845624685287, Accuracy: 90.59233449477352},
{Epoch 16, Train_Loss: 0.11746812611818314, Valid_Loss: 0.4436701238155365, Accuracy: 85.71428571428571},
