{Epoch 0, Train_Loss: 2.155576705932617, Valid_Loss: 1.81374192237854, Accuracy: 48.3},
{Epoch 1, Train_Loss: 1.479816198348999, Valid_Loss: 1.0715051889419556, Accuracy: 58.06},
{Epoch 2, Train_Loss: 1.105427861213684, Valid_Loss: 1.1523452997207642, Accuracy: 62.6},
{Epoch 3, Train_Loss: 1.365888237953186, Valid_Loss: 1.272603988647461, Accuracy: 69.02},
{Epoch 4, Train_Loss: 0.6146190762519836, Valid_Loss: 0.9510125517845154, Accuracy: 71.42},
{Epoch 5, Train_Loss: 1.5774672031402588, Valid_Loss: 1.975487470626831, Accuracy: 72.64},
{Epoch 6, Train_Loss: 1.0529783964157104, Valid_Loss: 0.5277677178382874, Accuracy: 74.06},
{Epoch 7, Train_Loss: 0.4629780650138855, Valid_Loss: 0.7345154285430908, Accuracy: 76.9},
{Epoch 8, Train_Loss: 0.39987805485725403, Valid_Loss: 0.2001105546951294, Accuracy: 75.7},
{Epoch 9, Train_Loss: 0.013159737922251225, Valid_Loss: 0.2932460308074951, Accuracy: 77.04},
{Epoch 10, Train_Loss: 0.5539469718933105, Valid_Loss: 0.7261137366294861, Accuracy: 76.64},
{Epoch 11, Train_Loss: 0.6256270408630371, Valid_Loss: 1.8441905975341797, Accuracy: 76.36},
{Epoch 12, Train_Loss: 0.5886083245277405, Valid_Loss: 0.39040690660476685, Accuracy: 75.18},
{Epoch 13, Train_Loss: 0.04474493861198425, Valid_Loss: 1.2277501821517944, Accuracy: 77.42},
{Epoch 14, Train_Loss: 1.6018481254577637, Valid_Loss: 0.66414874792099, Accuracy: 77.92},
{Epoch 15, Train_Loss: 0.27366992831230164, Valid_Loss: 0.8309297561645508, Accuracy: 78.06},
{Epoch 16, Train_Loss: 0.036292463541030884, Valid_Loss: 2.5867056846618652, Accuracy: 78.02},
