{Epoch 0, Train_Loss: 0.03134007379412651, Valid_Loss: 0.6017842292785645, Accuracy: 93.38},
{Epoch 1, Train_Loss: 0.464533269405365, Valid_Loss: 0.209917813539505, Accuracy: 94.3},
{Epoch 2, Train_Loss: 0.02639813721179962, Valid_Loss: 0.05684848129749298, Accuracy: 95.06},
{Epoch 3, Train_Loss: 0.2732682526111603, Valid_Loss: 0.17290270328521729, Accuracy: 94.46},
{Epoch 4, Train_Loss: 0.0009009266505017877, Valid_Loss: 0.21560606360435486, Accuracy: 95.14},
{Epoch 5, Train_Loss: 0.13788120448589325, Valid_Loss: 1.7550956010818481, Accuracy: 94.58},
{Epoch 6, Train_Loss: 0.023368624970316887, Valid_Loss: 0.002992375288158655, Accuracy: 95.26},
{Epoch 7, Train_Loss: 0.08325156569480896, Valid_Loss: 0.025791285559535027, Accuracy: 95.4},
{Epoch 8, Train_Loss: 0.1936161071062088, Valid_Loss: 0.22907507419586182, Accuracy: 95.02},
{Epoch 9, Train_Loss: 0.004844074137508869, Valid_Loss: 0.5168312788009644, Accuracy: 95.56},
{Epoch 10, Train_Loss: 0.0013537936611101031, Valid_Loss: 1.1347328424453735, Accuracy: 95.54},
{Epoch 11, Train_Loss: 0.8443217277526855, Valid_Loss: 0.012766038067638874, Accuracy: 95.32},
{Epoch 12, Train_Loss: 0.0064128078520298, Valid_Loss: 0.7683922648429871, Accuracy: 95.28},
{Epoch 13, Train_Loss: 0.040880732238292694, Valid_Loss: 0.08077946305274963, Accuracy: 95.6},
{Epoch 14, Train_Loss: 0.0005874228663742542, Valid_Loss: 1.218543291091919, Accuracy: 95.88},
{Epoch 15, Train_Loss: 0.004627820570021868, Valid_Loss: 0.6340746283531189, Accuracy: 95.72},
{Epoch 16, Train_Loss: 0.007691153325140476, Valid_Loss: 0.2648133933544159, Accuracy: 95.8},
{Epoch 17, Train_Loss: 0.05734296143054962, Valid_Loss: 0.08527569472789764, Accuracy: 95.54},
{Epoch 18, Train_Loss: 0.13304492831230164, Valid_Loss: 0.07743135839700699, Accuracy: 95.78},
{Epoch 19, Train_Loss: 0.08364647626876831, Valid_Loss: 1.1449733972549438, Accuracy: 95.3},
{Epoch 20, Train_Loss: 0.07552880793809891, Valid_Loss: 0.012365528382360935, Accuracy: 95.28},
{Epoch 21, Train_Loss: 0.6599725484848022, Valid_Loss: 0.6155288815498352, Accuracy: 89.26},
{Epoch 22, Train_Loss: 0.007801859173923731, Valid_Loss: 0.0070455302484333515, Accuracy: 95.24},
{Epoch 23, Train_Loss: 0.11106202751398087, Valid_Loss: 0.06574995070695877, Accuracy: 94.28},
{Epoch 24, Train_Loss: 0.01793130300939083, Valid_Loss: 0.32716336846351624, Accuracy: 94.96},
{Epoch 25, Train_Loss: 0.008421333506703377, Valid_Loss: 0.011994075961411, Accuracy: 94.86},
{Epoch 26, Train_Loss: 0.010120052844285965, Valid_Loss: 0.27423807978630066, Accuracy: 95.04},
{Epoch 27, Train_Loss: 0.005629734601825476, Valid_Loss: 0.0009812233038246632, Accuracy: 95.48},
{Epoch 28, Train_Loss: 0.11128094792366028, Valid_Loss: 0.0408397801220417, Accuracy: 94.92},
{Epoch 29, Train_Loss: 0.4168781042098999, Valid_Loss: 0.5888352394104004, Accuracy: 92.06},
{Epoch 30, Train_Loss: 0.0735270231962204, Valid_Loss: 0.2345922291278839, Accuracy: 95.4},
{Epoch 31, Train_Loss: 0.1809815615415573, Valid_Loss: 0.02241850271821022, Accuracy: 95.66},
{Epoch 32, Train_Loss: 0.058236002922058105, Valid_Loss: 0.08974680304527283, Accuracy: 95.38},
{Epoch 33, Train_Loss: 0.006477103102952242, Valid_Loss: 0.1718626171350479, Accuracy: 95.18},
{Epoch 34, Train_Loss: 0.011227091774344444, Valid_Loss: 0.04608190059661865, Accuracy: 95.4},
{Epoch 35, Train_Loss: 0.008391179144382477, Valid_Loss: 0.012225953862071037, Accuracy: 95.88},
{Epoch 36, Train_Loss: 0.25294825434684753, Valid_Loss: 1.1073905229568481, Accuracy: 89.68},
{Epoch 37, Train_Loss: 0.021743452176451683, Valid_Loss: 0.058567196130752563, Accuracy: 95.46},
{Epoch 38, Train_Loss: 0.010754493065178394, Valid_Loss: 0.01857900433242321, Accuracy: 95.02},
{Epoch 39, Train_Loss: 0.007535272277891636, Valid_Loss: 0.030397871509194374, Accuracy: 95.62},
{Epoch 40, Train_Loss: 0.01645260863006115, Valid_Loss: 0.0561969131231308, Accuracy: 95.14},
{Epoch 41, Train_Loss: 0.045385610312223434, Valid_Loss: 0.06528877466917038, Accuracy: 95.48},
{Epoch 42, Train_Loss: 0.020684653893113136, Valid_Loss: 0.7815843820571899, Accuracy: 95.64},
{Epoch 43, Train_Loss: 0.010876573622226715, Valid_Loss: 0.266838014125824, Accuracy: 94.82},
{Epoch 44, Train_Loss: 0.19146595895290375, Valid_Loss: 0.11601756513118744, Accuracy: 94.04},
{Epoch 45, Train_Loss: 0.015615920536220074, Valid_Loss: 0.19798213243484497, Accuracy: 95.58},
{Epoch 46, Train_Loss: 0.01314876601099968, Valid_Loss: 0.08384084701538086, Accuracy: 95.68},
{Epoch 47, Train_Loss: 0.009200455620884895, Valid_Loss: 0.003972778562456369, Accuracy: 95.7},
{Epoch 48, Train_Loss: 0.012776060029864311, Valid_Loss: 0.3239966630935669, Accuracy: 95.32},
{Epoch 49, Train_Loss: 0.22024311125278473, Valid_Loss: 0.6825352311134338, Accuracy: 90.7},
{Epoch 50, Train_Loss: 0.06228189915418625, Valid_Loss: 0.05748319253325462, Accuracy: 95.02},
{Epoch 51, Train_Loss: 0.09929339587688446, Valid_Loss: 0.07905343919992447, Accuracy: 94.2},
{Epoch 52, Train_Loss: 0.04591866210103035, Valid_Loss: 0.6879979372024536, Accuracy: 94.98},
{Epoch 53, Train_Loss: 0.47602128982543945, Valid_Loss: 0.12717241048812866, Accuracy: 87.76},
{Epoch 54, Train_Loss: 0.07629811763763428, Valid_Loss: 0.15651333332061768, Accuracy: 94.42},
{Epoch 55, Train_Loss: 0.03646966069936752, Valid_Loss: 0.042525433003902435, Accuracy: 94.68},
{Epoch 56, Train_Loss: 0.25486791133880615, Valid_Loss: 0.2905235290527344, Accuracy: 94.38},
{Epoch 57, Train_Loss: 0.19264131784439087, Valid_Loss: 0.03455129265785217, Accuracy: 93.1},
{Epoch 58, Train_Loss: 0.06472385674715042, Valid_Loss: 0.004223920870572329, Accuracy: 95.22},
{Epoch 59, Train_Loss: 0.06576760858297348, Valid_Loss: 0.021372130140662193, Accuracy: 95.2},
{Epoch 60, Train_Loss: 0.1479184925556183, Valid_Loss: 0.057002320885658264, Accuracy: 93.86},
{Epoch 61, Train_Loss: 0.009267427958548069, Valid_Loss: 0.017221100628376007, Accuracy: 95.7},
{Epoch 62, Train_Loss: 0.017685770988464355, Valid_Loss: 0.8840954899787903, Accuracy: 95.38},
{Epoch 63, Train_Loss: 0.09784726053476334, Valid_Loss: 0.014955458231270313, Accuracy: 93.96},
{Epoch 64, Train_Loss: 0.04341365769505501, Valid_Loss: 0.17425990104675293, Accuracy: 94.58},
{Epoch 65, Train_Loss: 0.021546924486756325, Valid_Loss: 0.30023595690727234, Accuracy: 93.8},
{Epoch 66, Train_Loss: 0.06823690980672836, Valid_Loss: 1.4972561597824097, Accuracy: 93.84},
{Epoch 67, Train_Loss: 0.025008756667375565, Valid_Loss: 0.050940755754709244, Accuracy: 95.24},
{Epoch 68, Train_Loss: 0.01417451724410057, Valid_Loss: 0.003861884353682399, Accuracy: 94.04},
{Epoch 69, Train_Loss: 0.09461307525634766, Valid_Loss: 1.6080431938171387, Accuracy: 94.22},
{Epoch 70, Train_Loss: 0.02921387553215027, Valid_Loss: 0.017835579812526703, Accuracy: 95.18},
{Epoch 71, Train_Loss: 0.07116013765335083, Valid_Loss: 0.05127124488353729, Accuracy: 93.22},
{Epoch 72, Train_Loss: 0.03366663679480553, Valid_Loss: 0.06941258907318115, Accuracy: 94.16},
{Epoch 73, Train_Loss: 0.10628518462181091, Valid_Loss: 0.19813787937164307, Accuracy: 93.8},
{Epoch 74, Train_Loss: 0.16763590276241302, Valid_Loss: 0.05281125754117966, Accuracy: 92.3},
{Epoch 75, Train_Loss: 0.034918494522571564, Valid_Loss: 0.010255354456603527, Accuracy: 93.06},
{Epoch 76, Train_Loss: 0.0883585661649704, Valid_Loss: 0.1746147871017456, Accuracy: 92.5},
{Epoch 77, Train_Loss: 0.2726980447769165, Valid_Loss: 1.2451515197753906, Accuracy: 88.9},
{Epoch 78, Train_Loss: 0.028291719034314156, Valid_Loss: 0.1345367431640625, Accuracy: 95.3},
{Epoch 79, Train_Loss: 0.0026767009403556585, Valid_Loss: 0.022127415984869003, Accuracy: 93.74},

{******************************Training finished**********************************},

USING TEST SET: {loss: 0.08395262062549591, acc: 92.45}
