{Epoch 0, Train_Loss: 1.491864800453186, Valid_Loss: 1.2950420379638672, Accuracy: 49.02},
{Epoch 1, Train_Loss: 1.277598261833191, Valid_Loss: 1.328887939453125, Accuracy: 58.52},
{Epoch 2, Train_Loss: 1.1898748874664307, Valid_Loss: 1.6071879863739014, Accuracy: 64.58},
{Epoch 3, Train_Loss: 1.0852199792861938, Valid_Loss: 1.1905609369277954, Accuracy: 68.16},
{Epoch 4, Train_Loss: 2.1229045391082764, Valid_Loss: 0.8574357032775879, Accuracy: 71.94},
{Epoch 5, Train_Loss: 0.794823169708252, Valid_Loss: 0.7238848805427551, Accuracy: 73.48},
{Epoch 6, Train_Loss: 0.09561053663492203, Valid_Loss: 0.7940407991409302, Accuracy: 74.7},
{Epoch 7, Train_Loss: 0.4551984369754791, Valid_Loss: 1.0295170545578003, Accuracy: 75.52},
{Epoch 8, Train_Loss: 0.33212676644325256, Valid_Loss: 0.911786675453186, Accuracy: 77.04},
{Epoch 9, Train_Loss: 0.18378472328186035, Valid_Loss: 0.3605492115020752, Accuracy: 75.96},
{Epoch 10, Train_Loss: 1.1270872354507446, Valid_Loss: 1.2941417694091797, Accuracy: 74.54},
{Epoch 11, Train_Loss: 0.7890051603317261, Valid_Loss: 0.4723334312438965, Accuracy: 75.9},
{Epoch 12, Train_Loss: 0.14715787768363953, Valid_Loss: 0.7165496945381165, Accuracy: 75.6},
{Epoch 13, Train_Loss: 0.2488754838705063, Valid_Loss: 0.4578762352466583, Accuracy: 76.1},
{Epoch 14, Train_Loss: 0.14002181589603424, Valid_Loss: 1.0217196941375732, Accuracy: 77.0},
{Epoch 15, Train_Loss: 0.5566361546516418, Valid_Loss: 0.5480884909629822, Accuracy: 76.18},
{Epoch 16, Train_Loss: 0.21167631447315216, Valid_Loss: 0.23359878361225128, Accuracy: 77.3},
{Epoch 17, Train_Loss: 0.32744309306144714, Valid_Loss: 0.7066923379898071, Accuracy: 76.48},
{Epoch 18, Train_Loss: 0.5942004323005676, Valid_Loss: 0.23725517094135284, Accuracy: 76.9},
{Epoch 19, Train_Loss: 0.06338454782962799, Valid_Loss: 0.36245566606521606, Accuracy: 77.46},
{Epoch 20, Train_Loss: 0.16350984573364258, Valid_Loss: 0.7465085983276367, Accuracy: 76.98},
{Epoch 21, Train_Loss: 0.40826743841171265, Valid_Loss: 0.7742767333984375, Accuracy: 77.6},
{Epoch 22, Train_Loss: 0.004795164335519075, Valid_Loss: 0.6464490294456482, Accuracy: 77.5},
{Epoch 23, Train_Loss: 0.03421824797987938, Valid_Loss: 1.0138952732086182, Accuracy: 77.9},
{Epoch 24, Train_Loss: 0.4264591634273529, Valid_Loss: 1.39761221408844, Accuracy: 78.82},
{Epoch 25, Train_Loss: 0.055305175483226776, Valid_Loss: 0.22911566495895386, Accuracy: 78.82},
{Epoch 26, Train_Loss: 0.016211653128266335, Valid_Loss: 1.859028935432434, Accuracy: 78.72},
{Epoch 27, Train_Loss: 0.21017161011695862, Valid_Loss: 0.6433548927307129, Accuracy: 79.2},
{Epoch 28, Train_Loss: 0.23221531510353088, Valid_Loss: 0.1268382966518402, Accuracy: 79.02},
{Epoch 29, Train_Loss: 0.3850522041320801, Valid_Loss: 1.5033979415893555, Accuracy: 77.74},
{Epoch 30, Train_Loss: 0.35955116152763367, Valid_Loss: 0.6696063876152039, Accuracy: 76.2},
{Epoch 31, Train_Loss: 0.6528432965278625, Valid_Loss: 2.2809414863586426, Accuracy: 75.46},
{Epoch 32, Train_Loss: 0.06378766149282455, Valid_Loss: 0.6398748755455017, Accuracy: 77.1},
{Epoch 33, Train_Loss: 0.1795240342617035, Valid_Loss: 0.4286215603351593, Accuracy: 77.58},
{Epoch 34, Train_Loss: 0.2543860673904419, Valid_Loss: 1.2109448909759521, Accuracy: 77.42},
{Epoch 35, Train_Loss: 0.12326624989509583, Valid_Loss: 2.093916416168213, Accuracy: 77.76},
{Epoch 36, Train_Loss: 0.018619069829583168, Valid_Loss: 2.4823169708251953, Accuracy: 78.82},
{Epoch 37, Train_Loss: 0.2800535261631012, Valid_Loss: 0.897435188293457, Accuracy: 78.72},
