{Epoch 0, Train_Loss: 0.030608883127570152, Valid_Loss: 0.32054397463798523, Accuracy: 93.16},
{Epoch 1, Train_Loss: 0.9743503928184509, Valid_Loss: 0.815995454788208, Accuracy: 93.82},
{Epoch 2, Train_Loss: 0.02160010114312172, Valid_Loss: 0.2031075358390808, Accuracy: 95.1},
{Epoch 3, Train_Loss: 0.020087458193302155, Valid_Loss: 0.8208147287368774, Accuracy: 94.9},
{Epoch 4, Train_Loss: 0.09806729108095169, Valid_Loss: 0.06297008693218231, Accuracy: 95.06},
{Epoch 5, Train_Loss: 0.050069063901901245, Valid_Loss: 0.0005243108607828617, Accuracy: 95.38},
{Epoch 6, Train_Loss: 0.02815704606473446, Valid_Loss: 1.1611417531967163, Accuracy: 95.0},
{Epoch 7, Train_Loss: 0.6894102096557617, Valid_Loss: 0.19178712368011475, Accuracy: 94.2},
{Epoch 8, Train_Loss: 1.1015326976776123, Valid_Loss: 0.17068961262702942, Accuracy: 95.14},
{Epoch 9, Train_Loss: 0.012857184745371342, Valid_Loss: 0.07381107658147812, Accuracy: 95.16},
{Epoch 10, Train_Loss: 0.031887926161289215, Valid_Loss: 0.08154667913913727, Accuracy: 95.52},
{Epoch 11, Train_Loss: 0.021316051483154297, Valid_Loss: 0.1044885590672493, Accuracy: 95.5},
{Epoch 12, Train_Loss: 0.039839062839746475, Valid_Loss: 0.25819048285484314, Accuracy: 96.02},
{Epoch 13, Train_Loss: 0.017769912257790565, Valid_Loss: 1.120995044708252, Accuracy: 95.6},
{Epoch 14, Train_Loss: 0.17361801862716675, Valid_Loss: 0.09167847037315369, Accuracy: 95.14},
{Epoch 15, Train_Loss: 0.0022987215779721737, Valid_Loss: 0.010755578055977821, Accuracy: 95.34},
{Epoch 16, Train_Loss: 0.00760082621127367, Valid_Loss: 0.5516262054443359, Accuracy: 95.54},
{Epoch 17, Train_Loss: 0.024479353800415993, Valid_Loss: 0.005168131086975336, Accuracy: 95.62},
{Epoch 18, Train_Loss: 0.2167186588048935, Valid_Loss: 0.0032759332098066807, Accuracy: 90.16},
{Epoch 19, Train_Loss: 0.01225320529192686, Valid_Loss: 0.4911254644393921, Accuracy: 95.28},
{Epoch 20, Train_Loss: 0.15215668082237244, Valid_Loss: 0.3748258352279663, Accuracy: 92.98},
{Epoch 21, Train_Loss: 0.10765240341424942, Valid_Loss: 0.1660376489162445, Accuracy: 95.44},
{Epoch 22, Train_Loss: 0.14233346283435822, Valid_Loss: 0.012242541648447514, Accuracy: 94.82},
{Epoch 23, Train_Loss: 0.014523517340421677, Valid_Loss: 0.03652334213256836, Accuracy: 95.8},
{Epoch 24, Train_Loss: 0.362657368183136, Valid_Loss: 0.2608259320259094, Accuracy: 91.78},
{Epoch 25, Train_Loss: 0.11196831613779068, Valid_Loss: 0.008478733710944653, Accuracy: 95.12},
{Epoch 26, Train_Loss: 0.0032781208865344524, Valid_Loss: 0.5076481103897095, Accuracy: 95.2},
{Epoch 27, Train_Loss: 0.6633725762367249, Valid_Loss: 0.022044651210308075, Accuracy: 94.2},
{Epoch 28, Train_Loss: 0.009902583435177803, Valid_Loss: 0.17991024255752563, Accuracy: 95.42},
{Epoch 29, Train_Loss: 0.006041997112333775, Valid_Loss: 0.10024375468492508, Accuracy: 95.06},
{Epoch 30, Train_Loss: 0.0084882453083992, Valid_Loss: 0.5360483527183533, Accuracy: 96.28},
{Epoch 31, Train_Loss: 0.009161162190139294, Valid_Loss: 0.014147553592920303, Accuracy: 95.8},
{Epoch 32, Train_Loss: 0.20954446494579315, Valid_Loss: 0.9347853660583496, Accuracy: 94.66},
{Epoch 33, Train_Loss: 0.009037674404680729, Valid_Loss: 0.5120188593864441, Accuracy: 95.62},
{Epoch 34, Train_Loss: 0.006358048878610134, Valid_Loss: 0.02057638391852379, Accuracy: 95.04},
{Epoch 35, Train_Loss: 0.13111087679862976, Valid_Loss: 0.2621169090270996, Accuracy: 94.52},
{Epoch 36, Train_Loss: 0.0056933327578008175, Valid_Loss: 0.010519883595407009, Accuracy: 95.28},
{Epoch 37, Train_Loss: 0.006011203862726688, Valid_Loss: 0.25697392225265503, Accuracy: 94.78},
{Epoch 38, Train_Loss: 0.07072331011295319, Valid_Loss: 0.09413604438304901, Accuracy: 94.54},
{Epoch 39, Train_Loss: 0.0026476657949388027, Valid_Loss: 0.7115848064422607, Accuracy: 95.14},
{Epoch 40, Train_Loss: 0.035964347422122955, Valid_Loss: 0.013290411792695522, Accuracy: 95.56},
{Epoch 41, Train_Loss: 0.14009976387023926, Valid_Loss: 1.1287251710891724, Accuracy: 94.52},
{Epoch 42, Train_Loss: 0.019606726244091988, Valid_Loss: 0.046489350497722626, Accuracy: 95.48},
{Epoch 43, Train_Loss: 0.04844435304403305, Valid_Loss: 0.6360930800437927, Accuracy: 95.22},
{Epoch 44, Train_Loss: 0.042597681283950806, Valid_Loss: 0.1512782871723175, Accuracy: 94.86},
{Epoch 45, Train_Loss: 0.002608110196888447, Valid_Loss: 1.16193425655365, Accuracy: 94.56},
{Epoch 46, Train_Loss: 0.020326491445302963, Valid_Loss: 0.038746193051338196, Accuracy: 95.28},
{Epoch 47, Train_Loss: 0.015323878265917301, Valid_Loss: 0.04085849970579147, Accuracy: 94.68},
{Epoch 48, Train_Loss: 0.039035066962242126, Valid_Loss: 0.4851270020008087, Accuracy: 94.98},
{Epoch 49, Train_Loss: 0.015544598922133446, Valid_Loss: 0.009984489530324936, Accuracy: 95.02},
{Epoch 50, Train_Loss: 0.010256282053887844, Valid_Loss: 0.6599868535995483, Accuracy: 95.58},
{Epoch 51, Train_Loss: 0.36721542477607727, Valid_Loss: 0.13509750366210938, Accuracy: 92.56},
{Epoch 52, Train_Loss: 0.027860328555107117, Valid_Loss: 1.2827645540237427, Accuracy: 94.8},
{Epoch 53, Train_Loss: 0.1104709729552269, Valid_Loss: 0.12370601296424866, Accuracy: 94.18},
{Epoch 54, Train_Loss: 0.010890047065913677, Valid_Loss: 0.03871801868081093, Accuracy: 94.32},
{Epoch 55, Train_Loss: 0.005706469528377056, Valid_Loss: 0.7917605638504028, Accuracy: 94.88},
{Epoch 56, Train_Loss: 0.4266664981842041, Valid_Loss: 0.698320209980011, Accuracy: 93.64},
{Epoch 57, Train_Loss: 0.025358866900205612, Valid_Loss: 0.8369985818862915, Accuracy: 94.94},
{Epoch 58, Train_Loss: 0.3216749429702759, Valid_Loss: 0.5494189858436584, Accuracy: 92.34},
{Epoch 59, Train_Loss: 0.1849220246076584, Valid_Loss: 0.0034056524746119976, Accuracy: 93.98},
{Epoch 60, Train_Loss: 0.05646700784564018, Valid_Loss: 0.2583884596824646, Accuracy: 94.7},
