{Epoch 0, Train_Loss: 1.3725900650024414, Valid_Loss: 2.309123992919922, Accuracy: 48.0},
{Epoch 1, Train_Loss: 1.2261204719543457, Valid_Loss: 1.3846694231033325, Accuracy: 58.8},
{Epoch 2, Train_Loss: 1.8165212869644165, Valid_Loss: 1.5369763374328613, Accuracy: 65.22},
{Epoch 3, Train_Loss: 0.9429608583450317, Valid_Loss: 0.6473062634468079, Accuracy: 69.82},
{Epoch 4, Train_Loss: 0.386562705039978, Valid_Loss: 0.7998564839363098, Accuracy: 71.96},
{Epoch 5, Train_Loss: 0.7922467589378357, Valid_Loss: 0.5419411659240723, Accuracy: 73.98},
{Epoch 6, Train_Loss: 0.5863886475563049, Valid_Loss: 0.5885660648345947, Accuracy: 75.94},
{Epoch 7, Train_Loss: 0.6575530171394348, Valid_Loss: 0.6831400394439697, Accuracy: 75.54},
{Epoch 8, Train_Loss: 1.1078521013259888, Valid_Loss: 0.7336085438728333, Accuracy: 75.86},
{Epoch 9, Train_Loss: 0.4257547855377197, Valid_Loss: 2.1735122203826904, Accuracy: 76.42},
{Epoch 10, Train_Loss: 0.6667022705078125, Valid_Loss: 1.7630674839019775, Accuracy: 75.68},
{Epoch 11, Train_Loss: 0.3251238465309143, Valid_Loss: 0.30540740489959717, Accuracy: 77.04},
{Epoch 12, Train_Loss: 0.20471912622451782, Valid_Loss: 0.7435678243637085, Accuracy: 76.68},
{Epoch 13, Train_Loss: 2.834810733795166, Valid_Loss: 1.0814965963363647, Accuracy: 76.02},
{Epoch 14, Train_Loss: 0.030178401619195938, Valid_Loss: 0.8190298676490784, Accuracy: 76.92},
{Epoch 15, Train_Loss: 0.8787009119987488, Valid_Loss: 0.9585766792297363, Accuracy: 77.38},
{Epoch 16, Train_Loss: 0.786676824092865, Valid_Loss: 1.0998997688293457, Accuracy: 77.06},
{Epoch 17, Train_Loss: 1.0223546028137207, Valid_Loss: 2.463326930999756, Accuracy: 77.32},
{Epoch 18, Train_Loss: 0.4645784795284271, Valid_Loss: 1.1319963932037354, Accuracy: 77.66},
{Epoch 19, Train_Loss: 0.1363496333360672, Valid_Loss: 0.9705657362937927, Accuracy: 78.58},
{Epoch 20, Train_Loss: 0.4250429570674896, Valid_Loss: 1.533467411994934, Accuracy: 79.32},
{Epoch 21, Train_Loss: 0.13950839638710022, Valid_Loss: 0.3385244309902191, Accuracy: 78.06},
{Epoch 22, Train_Loss: 0.019863413646817207, Valid_Loss: 0.9169887900352478, Accuracy: 79.76},
{Epoch 23, Train_Loss: 0.527272641658783, Valid_Loss: 0.39854860305786133, Accuracy: 79.38},
{Epoch 24, Train_Loss: 0.09901414066553116, Valid_Loss: 2.1835412979125977, Accuracy: 77.92},
{Epoch 25, Train_Loss: 0.009082891047000885, Valid_Loss: 0.5323341488838196, Accuracy: 79.4},
{Epoch 26, Train_Loss: 0.06347575038671494, Valid_Loss: 1.5188993215560913, Accuracy: 79.54},
{Epoch 27, Train_Loss: 0.012218892574310303, Valid_Loss: 0.3421899676322937, Accuracy: 80.18},
{Epoch 28, Train_Loss: 0.2597554326057434, Valid_Loss: 1.3812055587768555, Accuracy: 79.84},
{Epoch 29, Train_Loss: 0.21670027077198029, Valid_Loss: 0.7471747398376465, Accuracy: 80.28},
{Epoch 30, Train_Loss: 0.4915677309036255, Valid_Loss: 0.4309333860874176, Accuracy: 79.36},
{Epoch 31, Train_Loss: 0.003186548361554742, Valid_Loss: 0.8173506259918213, Accuracy: 79.42},
{Epoch 32, Train_Loss: 0.04351364076137543, Valid_Loss: 1.2671204805374146, Accuracy: 79.88},
{Epoch 33, Train_Loss: 0.03294080123305321, Valid_Loss: 0.6500728726387024, Accuracy: 80.12},
{Epoch 34, Train_Loss: 0.003483620472252369, Valid_Loss: 0.21188156306743622, Accuracy: 79.64},
{Epoch 35, Train_Loss: 0.06286375224590302, Valid_Loss: 0.8318653106689453, Accuracy: 79.3},
{Epoch 36, Train_Loss: 0.05801975354552269, Valid_Loss: 1.9538819789886475, Accuracy: 80.42},
{Epoch 37, Train_Loss: 0.028912346810102463, Valid_Loss: 0.6699437499046326, Accuracy: 79.98},
{Epoch 38, Train_Loss: 0.002409004606306553, Valid_Loss: 0.4994342625141144, Accuracy: 80.62},
{Epoch 39, Train_Loss: 0.08659359067678452, Valid_Loss: 1.2298005819320679, Accuracy: 80.44},
{Epoch 40, Train_Loss: 0.19655773043632507, Valid_Loss: 0.6594046354293823, Accuracy: 80.06},
{Epoch 41, Train_Loss: 0.28424984216690063, Valid_Loss: 1.9082846641540527, Accuracy: 79.26},
{Epoch 42, Train_Loss: 0.17380547523498535, Valid_Loss: 1.1125314235687256, Accuracy: 78.8},
{Epoch 43, Train_Loss: 0.032623909413814545, Valid_Loss: 1.3593103885650635, Accuracy: 76.94},
