{Epoch 0, Train_Loss: 0.45914074778556824, Valid_Loss: 0.03206969052553177, Accuracy: 93.84},
{Epoch 1, Train_Loss: 0.01045740395784378, Valid_Loss: 0.08914291113615036, Accuracy: 94.48},
{Epoch 2, Train_Loss: 0.6857351064682007, Valid_Loss: 0.4849795699119568, Accuracy: 94.6},
{Epoch 3, Train_Loss: 0.04305412247776985, Valid_Loss: 0.5034619569778442, Accuracy: 95.16},
{Epoch 4, Train_Loss: 0.027124499902129173, Valid_Loss: 0.04329498112201691, Accuracy: 95.62},
{Epoch 5, Train_Loss: 0.006487557664513588, Valid_Loss: 0.2151898294687271, Accuracy: 95.48},
{Epoch 6, Train_Loss: 0.09704994410276413, Valid_Loss: 0.3800082802772522, Accuracy: 95.4},
{Epoch 7, Train_Loss: 0.012155602686107159, Valid_Loss: 0.6301648020744324, Accuracy: 95.36},
{Epoch 8, Train_Loss: 0.049431733787059784, Valid_Loss: 0.02085101045668125, Accuracy: 95.64},
{Epoch 9, Train_Loss: 0.0008880788809619844, Valid_Loss: 0.0016021528281271458, Accuracy: 95.84},
{Epoch 10, Train_Loss: 0.10323783755302429, Valid_Loss: 0.2532457709312439, Accuracy: 95.94},
{Epoch 11, Train_Loss: 0.047109853476285934, Valid_Loss: 0.8775184750556946, Accuracy: 95.6},
{Epoch 12, Train_Loss: 0.21616971492767334, Valid_Loss: 0.6664902567863464, Accuracy: 95.2},
{Epoch 13, Train_Loss: 0.07933513820171356, Valid_Loss: 0.3057807981967926, Accuracy: 95.52},
{Epoch 14, Train_Loss: 0.00421487120911479, Valid_Loss: 0.011224440298974514, Accuracy: 95.8},
{Epoch 15, Train_Loss: 0.0018584885401651263, Valid_Loss: 0.00044797483133152127, Accuracy: 96.26},
{Epoch 16, Train_Loss: 0.0071425591595470905, Valid_Loss: 0.007641315460205078, Accuracy: 96.24},
{Epoch 17, Train_Loss: 0.1920711100101471, Valid_Loss: 0.2948344051837921, Accuracy: 94.72},
{Epoch 18, Train_Loss: 0.11038624495267868, Valid_Loss: 0.5285643935203552, Accuracy: 95.88},
{Epoch 19, Train_Loss: 0.0008798669441603124, Valid_Loss: 0.33752357959747314, Accuracy: 95.24},
{Epoch 20, Train_Loss: 0.1033206358551979, Valid_Loss: 1.7998665571212769, Accuracy: 95.56},
{Epoch 21, Train_Loss: 0.01522048655897379, Valid_Loss: 0.015101171098649502, Accuracy: 95.38},
{Epoch 22, Train_Loss: 0.01832858845591545, Valid_Loss: 0.29261741042137146, Accuracy: 95.42},
{Epoch 23, Train_Loss: 0.06182698905467987, Valid_Loss: 0.059652794152498245, Accuracy: 95.14},
{Epoch 24, Train_Loss: 0.20724992454051971, Valid_Loss: 0.27678605914115906, Accuracy: 92.48},
