{Epoch 0, Train_Loss: 0.3128277659416199, Valid_Loss: 0.7646186351776123, Accuracy: 92.74},
{Epoch 1, Train_Loss: 0.22571848332881927, Valid_Loss: 0.07331854104995728, Accuracy: 94.48},
{Epoch 2, Train_Loss: 0.14083565771579742, Valid_Loss: 0.069171242415905, Accuracy: 94.72},
{Epoch 3, Train_Loss: 0.14094801247119904, Valid_Loss: 0.01621876284480095, Accuracy: 95.6},
{Epoch 4, Train_Loss: 0.13665491342544556, Valid_Loss: 0.01073121652007103, Accuracy: 95.18},
{Epoch 5, Train_Loss: 0.32650524377822876, Valid_Loss: 0.25421884655952454, Accuracy: 94.98},
{Epoch 6, Train_Loss: 0.014241530559957027, Valid_Loss: 0.23745302855968475, Accuracy: 95.22},
{Epoch 7, Train_Loss: 0.11198747158050537, Valid_Loss: 0.9455275535583496, Accuracy: 92.96},
{Epoch 8, Train_Loss: 0.07526703178882599, Valid_Loss: 0.41307592391967773, Accuracy: 95.4},
{Epoch 9, Train_Loss: 0.14678047597408295, Valid_Loss: 0.8765581250190735, Accuracy: 95.5},
{Epoch 10, Train_Loss: 0.051905907690525055, Valid_Loss: 0.02426694706082344, Accuracy: 95.58},
{Epoch 11, Train_Loss: 0.00018381039262749255, Valid_Loss: 0.38067835569381714, Accuracy: 95.78},
{Epoch 12, Train_Loss: 0.0018018404953181744, Valid_Loss: 0.2513492703437805, Accuracy: 95.76},
{Epoch 13, Train_Loss: 0.004370055161416531, Valid_Loss: 0.7167683839797974, Accuracy: 95.64},
{Epoch 14, Train_Loss: 0.7282525897026062, Valid_Loss: 0.2379828244447708, Accuracy: 93.02},
{Epoch 15, Train_Loss: 0.006290298420935869, Valid_Loss: 0.031823739409446716, Accuracy: 96.06},
{Epoch 16, Train_Loss: 0.2689441740512848, Valid_Loss: 0.0034234679769724607, Accuracy: 94.64},
{Epoch 17, Train_Loss: 0.14092421531677246, Valid_Loss: 0.006482069846242666, Accuracy: 96.16},
{Epoch 18, Train_Loss: 0.020942354574799538, Valid_Loss: 0.15691392123699188, Accuracy: 95.68},
{Epoch 19, Train_Loss: 0.032044194638729095, Valid_Loss: 0.4070747196674347, Accuracy: 95.6},
{Epoch 20, Train_Loss: 0.06056973338127136, Valid_Loss: 0.49249112606048584, Accuracy: 95.3},
{Epoch 21, Train_Loss: 0.0037949264515191317, Valid_Loss: 0.019057435914874077, Accuracy: 96.0},
{Epoch 22, Train_Loss: 0.35935232043266296, Valid_Loss: 0.07840330898761749, Accuracy: 93.64},
{Epoch 23, Train_Loss: 0.7258483171463013, Valid_Loss: 0.03610420599579811, Accuracy: 91.62},
{Epoch 24, Train_Loss: 0.012567900121212006, Valid_Loss: 0.08516909927129745, Accuracy: 96.0},
{Epoch 25, Train_Loss: 0.006145102437585592, Valid_Loss: 0.75362229347229, Accuracy: 95.3},
{Epoch 26, Train_Loss: 0.019697755575180054, Valid_Loss: 0.7715503573417664, Accuracy: 95.44},
{Epoch 27, Train_Loss: 0.10093951225280762, Valid_Loss: 0.5776846408843994, Accuracy: 94.76},
{Epoch 28, Train_Loss: 0.14937111735343933, Valid_Loss: 0.4285201132297516, Accuracy: 94.16},
{Epoch 29, Train_Loss: 0.0029481835663318634, Valid_Loss: 0.1680363118648529, Accuracy: 95.66},
{Epoch 30, Train_Loss: 0.006879127584397793, Valid_Loss: 1.1343278884887695, Accuracy: 95.12},
{Epoch 31, Train_Loss: 0.03173854947090149, Valid_Loss: 0.6415897607803345, Accuracy: 95.26},
{Epoch 32, Train_Loss: 0.03871694207191467, Valid_Loss: 0.002594832330942154, Accuracy: 95.4},
{Epoch 33, Train_Loss: 0.22846800088882446, Valid_Loss: 0.17733168601989746, Accuracy: 94.76},
{Epoch 34, Train_Loss: 0.09067657589912415, Valid_Loss: 0.23752844333648682, Accuracy: 95.58},
{Epoch 35, Train_Loss: 0.008630841970443726, Valid_Loss: 0.03302556276321411, Accuracy: 95.74},
{Epoch 36, Train_Loss: 0.05734040588140488, Valid_Loss: 0.25950759649276733, Accuracy: 95.3},
{Epoch 37, Train_Loss: 0.03529668226838112, Valid_Loss: 0.007981477305293083, Accuracy: 95.14},
{Epoch 38, Train_Loss: 0.010205790400505066, Valid_Loss: 1.7435531616210938, Accuracy: 95.46},
{Epoch 39, Train_Loss: 0.0005206252099014819, Valid_Loss: 0.07039790600538254, Accuracy: 95.54},
{Epoch 40, Train_Loss: 0.053372573107481, Valid_Loss: 0.01700543239712715, Accuracy: 95.58},
{Epoch 41, Train_Loss: 0.09890234470367432, Valid_Loss: 1.0675417184829712, Accuracy: 95.34},
{Epoch 42, Train_Loss: 0.0632684975862503, Valid_Loss: 0.05725418031215668, Accuracy: 94.96},
{Epoch 43, Train_Loss: 0.041654106229543686, Valid_Loss: 0.16382916271686554, Accuracy: 95.52},
{Epoch 44, Train_Loss: 0.015284228138625622, Valid_Loss: 0.2784282863140106, Accuracy: 95.4},
{Epoch 45, Train_Loss: 0.08362794667482376, Valid_Loss: 0.41481900215148926, Accuracy: 94.74},
{Epoch 46, Train_Loss: 0.0040773991495370865, Valid_Loss: 0.3840693235397339, Accuracy: 95.66},
{Epoch 47, Train_Loss: 0.2657851576805115, Valid_Loss: 0.01936197839677334, Accuracy: 94.34},
{Epoch 48, Train_Loss: 0.017463775351643562, Valid_Loss: 0.6185808181762695, Accuracy: 95.34},
{Epoch 49, Train_Loss: 0.34656795859336853, Valid_Loss: 0.42556723952293396, Accuracy: 93.5},
{Epoch 50, Train_Loss: 0.022680234163999557, Valid_Loss: 0.29401302337646484, Accuracy: 94.88},
{Epoch 51, Train_Loss: 0.5137607455253601, Valid_Loss: 0.09934833645820618, Accuracy: 91.02},
{Epoch 52, Train_Loss: 0.33005133271217346, Valid_Loss: 0.05591562017798424, Accuracy: 93.36},
{Epoch 53, Train_Loss: 0.016398755833506584, Valid_Loss: 0.7174371480941772, Accuracy: 94.56},
{Epoch 54, Train_Loss: 0.009333804249763489, Valid_Loss: 0.040281906723976135, Accuracy: 95.6},
{Epoch 55, Train_Loss: 0.4403753876686096, Valid_Loss: 0.09794441610574722, Accuracy: 88.78},
{Epoch 56, Train_Loss: 0.047425005584955215, Valid_Loss: 0.14308379590511322, Accuracy: 94.52},
{Epoch 57, Train_Loss: 0.0848606675863266, Valid_Loss: 0.08506859093904495, Accuracy: 94.9},
{Epoch 58, Train_Loss: 0.35503968596458435, Valid_Loss: 0.41184279322624207, Accuracy: 93.0},
{Epoch 59, Train_Loss: 0.007672645151615143, Valid_Loss: 0.6891831755638123, Accuracy: 94.42},
{Epoch 60, Train_Loss: 0.07146628946065903, Valid_Loss: 0.2362319827079773, Accuracy: 93.86},
{Epoch 61, Train_Loss: 0.07512392848730087, Valid_Loss: 0.12707480788230896, Accuracy: 93.42},
{Epoch 62, Train_Loss: 0.46810945868492126, Valid_Loss: 0.14409272372722626, Accuracy: 94.56},
{Epoch 63, Train_Loss: 0.04580121859908104, Valid_Loss: 0.7988551259040833, Accuracy: 95.0},
