{Epoch 0, Train_Loss: 1.242374300956726, Valid_Loss: 1.1821277141571045, Accuracy: 47.32},
{Epoch 37, Train_Loss: 0.24992063641548157, Valid_Loss: 1.0424892902374268, Accuracy: 80.26},
{Epoch 38, Train_Loss: 0.027524445205926895, Valid_Loss: 0.8278353810310364, Accuracy: 80.4},
{Epoch 39, Train_Loss: 0.5660644769668579, Valid_Loss: 1.441493034362793, Accuracy: 80.48},
{Epoch 40, Train_Loss: 0.0013519427739083767, Valid_Loss: 0.44375237822532654, Accuracy: 80.44},
{Epoch 41, Train_Loss: 0.0038200565613806248, Valid_Loss: 0.7103099822998047, Accuracy: 80.72},
{Epoch 42, Train_Loss: 0.516599178314209, Valid_Loss: 1.6828486919403076, Accuracy: 80.02},
{Epoch 43, Train_Loss: 0.38919705152511597, Valid_Loss: 1.5176070928573608, Accuracy: 80.88},
{Epoch 44, Train_Loss: 0.005944536998867989, Valid_Loss: 0.2144705355167389, Accuracy: 80.82},
{Epoch 45, Train_Loss: 0.025721997022628784, Valid_Loss: 1.2482423782348633, Accuracy: 81.08},
{Epoch 46, Train_Loss: 0.04391886293888092, Valid_Loss: 1.527381181716919, Accuracy: 80.84},
{Epoch 47, Train_Loss: 0.13622918725013733, Valid_Loss: 1.2616215944290161, Accuracy: 81.26},
{Epoch 48, Train_Loss: 0.020242081955075264, Valid_Loss: 1.6669890880584717, Accuracy: 80.8},
{Epoch 49, Train_Loss: 0.014677206054329872, Valid_Loss: 0.5581872463226318, Accuracy: 81.34},
{Epoch 50, Train_Loss: 0.04469902068376541, Valid_Loss: 1.6999133825302124, Accuracy: 81.14},
{Epoch 51, Train_Loss: 0.04581800103187561, Valid_Loss: 0.583324134349823, Accuracy: 80.9},
{Epoch 52, Train_Loss: 0.008573733270168304, Valid_Loss: 0.5457383394241333, Accuracy: 81.14},
{Epoch 53, Train_Loss: 0.006880591623485088, Valid_Loss: 0.16517937183380127, Accuracy: 80.9},
{Epoch 54, Train_Loss: 0.04180953651666641, Valid_Loss: 0.7130823731422424, Accuracy: 81.32},
{Epoch 55, Train_Loss: 0.4684429168701172, Valid_Loss: 0.18478187918663025, Accuracy: 81.18},
{Epoch 56, Train_Loss: 0.031161505728960037, Valid_Loss: 0.4082793891429901, Accuracy: 80.52},
{Epoch 57, Train_Loss: 0.16388951241970062, Valid_Loss: 0.9421688318252563, Accuracy: 80.9},
{Epoch 58, Train_Loss: 0.16250912845134735, Valid_Loss: 0.14400184154510498, Accuracy: 79.82},
{Epoch 59, Train_Loss: 0.027970319613814354, Valid_Loss: 0.17280180752277374, Accuracy: 79.66},
{Epoch 60, Train_Loss: 0.04318853095173836, Valid_Loss: 1.8038508892059326, Accuracy: 80.72},
{Epoch 61, Train_Loss: 0.12172012776136398, Valid_Loss: 0.6920735836029053, Accuracy: 80.7},
{Epoch 62, Train_Loss: 0.2171338051557541, Valid_Loss: 1.4348665475845337, Accuracy: 80.58},
{Epoch 63, Train_Loss: 0.6470016241073608, Valid_Loss: 1.1117403507232666, Accuracy: 75.52},
{Epoch 64, Train_Loss: 0.23659434914588928, Valid_Loss: 1.9988422393798828, Accuracy: 77.06},
{Epoch 65, Train_Loss: 0.17785927653312683, Valid_Loss: 0.8233889937400818, Accuracy: 78.02},
{Epoch 66, Train_Loss: 0.6972789764404297, Valid_Loss: 0.7649445533752441, Accuracy: 78.78},
{Epoch 67, Train_Loss: 0.6194497346878052, Valid_Loss: 1.7289844751358032, Accuracy: 78.82},
{Epoch 68, Train_Loss: 0.14751720428466797, Valid_Loss: 2.0217251777648926, Accuracy: 79.78},
{Epoch 69, Train_Loss: 0.030613038688898087, Valid_Loss: 1.234963059425354, Accuracy: 80.78},
{Epoch 70, Train_Loss: 0.01249999925494194, Valid_Loss: 0.42523372173309326, Accuracy: 81.14},
{Epoch 71, Train_Loss: 1.6303565502166748, Valid_Loss: 0.8750498294830322, Accuracy: 81.6},
{Epoch 72, Train_Loss: 0.24271488189697266, Valid_Loss: 0.5452205538749695, Accuracy: 79.92},
{Epoch 73, Train_Loss: 0.006212211679667234, Valid_Loss: 1.8606934547424316, Accuracy: 81.2},
{Epoch 74, Train_Loss: 0.008804689161479473, Valid_Loss: 0.8879514932632446, Accuracy: 81.16},
{Epoch 75, Train_Loss: 0.019718816503882408, Valid_Loss: 0.6784287691116333, Accuracy: 82.08},
{Epoch 76, Train_Loss: 0.2072492390871048, Valid_Loss: 1.2996526956558228, Accuracy: 81.98},
{Epoch 77, Train_Loss: 0.4469485580921173, Valid_Loss: 1.404834508895874, Accuracy: 81.56},
{Epoch 78, Train_Loss: 0.16198888421058655, Valid_Loss: 1.6668487787246704, Accuracy: 78.44},
{Epoch 79, Train_Loss: 0.3913125693798065, Valid_Loss: 1.2597672939300537, Accuracy: 80.1},

{******************************Training finished**********************************},

USING TEST SET: {loss: 0.2945719361305237, acc: 81.14}
