{Epoch 0, Train_Loss: 0.5879523754119873, Valid_Loss: 0.5553507804870605, Accuracy: 93.18},
{Epoch 1, Train_Loss: 0.4049938917160034, Valid_Loss: 0.016345810145139694, Accuracy: 94.22},
{Epoch 2, Train_Loss: 0.1763211190700531, Valid_Loss: 0.5548859238624573, Accuracy: 94.72},
{Epoch 3, Train_Loss: 0.0916939526796341, Valid_Loss: 0.005118116270750761, Accuracy: 95.0},
{Epoch 4, Train_Loss: 0.3756149113178253, Valid_Loss: 0.3709237277507782, Accuracy: 94.72},
{Epoch 5, Train_Loss: 0.06696616858243942, Valid_Loss: 0.10134689509868622, Accuracy: 95.24},
{Epoch 6, Train_Loss: 0.022053098306059837, Valid_Loss: 0.0009679655195213854, Accuracy: 95.86},
{Epoch 7, Train_Loss: 0.004208595026284456, Valid_Loss: 0.22861447930335999, Accuracy: 95.58},
{Epoch 8, Train_Loss: 0.04563499242067337, Valid_Loss: 0.053046490997076035, Accuracy: 95.24},
{Epoch 9, Train_Loss: 0.04034407064318657, Valid_Loss: 0.027957316488027573, Accuracy: 95.16},
{Epoch 10, Train_Loss: 0.17437981069087982, Valid_Loss: 0.003860255004838109, Accuracy: 94.74},
{Epoch 11, Train_Loss: 0.01398214977234602, Valid_Loss: 0.026210037991404533, Accuracy: 95.72},
{Epoch 12, Train_Loss: 0.08555836975574493, Valid_Loss: 0.0003874030080623925, Accuracy: 95.4},
{Epoch 13, Train_Loss: 0.027008527889847755, Valid_Loss: 0.022486837580800056, Accuracy: 95.8},
{Epoch 14, Train_Loss: 0.0016715324018150568, Valid_Loss: 0.15210847556591034, Accuracy: 96.32},
{Epoch 15, Train_Loss: 0.16529980301856995, Valid_Loss: 0.9147855639457703, Accuracy: 94.58},
{Epoch 16, Train_Loss: 0.10528527200222015, Valid_Loss: 0.5922309160232544, Accuracy: 95.82},
{Epoch 17, Train_Loss: 0.11678455770015717, Valid_Loss: 0.3564453125, Accuracy: 94.26},
{Epoch 18, Train_Loss: 0.022156374529004097, Valid_Loss: 0.16684891283512115, Accuracy: 95.18},
{Epoch 19, Train_Loss: 0.0030381714459508657, Valid_Loss: 0.4451203942298889, Accuracy: 95.58},
{Epoch 20, Train_Loss: 0.15027524530887604, Valid_Loss: 0.06817023456096649, Accuracy: 95.16},
{Epoch 21, Train_Loss: 0.016339261084794998, Valid_Loss: 1.2637542486190796, Accuracy: 95.42},
{Epoch 22, Train_Loss: 0.06272994726896286, Valid_Loss: 0.9961625337600708, Accuracy: 94.06},
{Epoch 23, Train_Loss: 0.007668126840144396, Valid_Loss: 0.001047703204676509, Accuracy: 95.62},
{Epoch 24, Train_Loss: 0.021137459203600883, Valid_Loss: 0.018051253631711006, Accuracy: 95.82},
{Epoch 25, Train_Loss: 0.011736641637980938, Valid_Loss: 1.6568171977996826, Accuracy: 95.52},
{Epoch 26, Train_Loss: 0.10715945810079575, Valid_Loss: 0.6506300568580627, Accuracy: 95.62},
{Epoch 27, Train_Loss: 0.6167600154876709, Valid_Loss: 0.05445898696780205, Accuracy: 92.72},
{Epoch 28, Train_Loss: 0.030380042269825935, Valid_Loss: 0.030239779502153397, Accuracy: 95.7},
