{Epoch 0, Train_Loss: 0.4172268211841583, Valid_Loss: 4.396465301513672, Accuracy: 20.557491289198605},
{Epoch 1, Train_Loss: 0.08063502609729767, Valid_Loss: 4.2781453132629395, Accuracy: 22.299651567944252},
{Epoch 2, Train_Loss: 0.07117827981710434, Valid_Loss: 4.440384864807129, Accuracy: 22.99651567944251},
{Epoch 3, Train_Loss: 0.046262238174676895, Valid_Loss: 4.598124027252197, Accuracy: 20.209059233449477},
{Epoch 4, Train_Loss: 0.07986368983983994, Valid_Loss: 4.6001176834106445, Accuracy: 21.951219512195124},
{Epoch 5, Train_Loss: 0.03238667547702789, Valid_Loss: 4.993681907653809, Accuracy: 20.557491289198605},
{Epoch 6, Train_Loss: 0.10186295956373215, Valid_Loss: 4.920435905456543, Accuracy: 22.299651567944252},
{Epoch 7, Train_Loss: 0.010330692864954472, Valid_Loss: 4.61772346496582, Accuracy: 24.041811846689896},
{Epoch 8, Train_Loss: 0.005333996843546629, Valid_Loss: 4.982812881469727, Accuracy: 19.51219512195122},
{Epoch 9, Train_Loss: 0.014503207057714462, Valid_Loss: 5.011214256286621, Accuracy: 24.041811846689896},
{Epoch 10, Train_Loss: 0.036491118371486664, Valid_Loss: 4.833586692810059, Accuracy: 22.299651567944252},
{Epoch 11, Train_Loss: 0.008917010389268398, Valid_Loss: 4.960287570953369, Accuracy: 21.254355400696863},
{Epoch 12, Train_Loss: 0.0015447511104866862, Valid_Loss: 4.640552043914795, Accuracy: 22.99651567944251},
{Epoch 13, Train_Loss: 0.0054349335841834545, Valid_Loss: 4.963662624359131, Accuracy: 22.64808362369338},
{Epoch 14, Train_Loss: 0.04586830362677574, Valid_Loss: 4.868191719055176, Accuracy: 21.951219512195124},
{Epoch 15, Train_Loss: 0.008704380132257938, Valid_Loss: 4.968834400177002, Accuracy: 23.34494773519164},
{Epoch 16, Train_Loss: 0.005059795454144478, Valid_Loss: 5.067431926727295, Accuracy: 21.254355400696863},
{Epoch 17, Train_Loss: 0.0026430997531861067, Valid_Loss: 5.3082594871521, Accuracy: 23.34494773519164},
{Epoch 18, Train_Loss: 0.002131848130375147, Valid_Loss: 5.033975124359131, Accuracy: 23.34494773519164},
{Epoch 19, Train_Loss: 0.01122788805514574, Valid_Loss: 5.05482292175293, Accuracy: 25.087108013937282},
{Epoch 20, Train_Loss: 0.0049116904847323895, Valid_Loss: 5.307216644287109, Accuracy: 24.041811846689896},
{Epoch 21, Train_Loss: 0.008962811902165413, Valid_Loss: 5.042328834533691, Accuracy: 27.177700348432055},
{Epoch 22, Train_Loss: 0.011006824672222137, Valid_Loss: 5.283357620239258, Accuracy: 25.087108013937282},
{Epoch 23, Train_Loss: 0.0019256024388596416, Valid_Loss: 4.896506309509277, Accuracy: 24.390243902439025},
{Epoch 24, Train_Loss: 0.003811821574345231, Valid_Loss: 5.001153945922852, Accuracy: 24.041811846689896},
{Epoch 25, Train_Loss: 0.0552339069545269, Valid_Loss: 5.008626461029053, Accuracy: 25.43554006968641},
{Epoch 26, Train_Loss: 0.030425427481532097, Valid_Loss: 5.123559474945068, Accuracy: 23.693379790940767},
{Epoch 27, Train_Loss: 0.007877197116613388, Valid_Loss: 4.823620796203613, Accuracy: 25.087108013937282},
{Epoch 28, Train_Loss: 0.027377605438232422, Valid_Loss: 5.253561973571777, Accuracy: 25.087108013937282},
{Epoch 29, Train_Loss: 0.007095146458595991, Valid_Loss: 5.07340669631958, Accuracy: 24.390243902439025},
{Epoch 30, Train_Loss: 0.0021135914139449596, Valid_Loss: 5.105831623077393, Accuracy: 23.34494773519164},
{Epoch 31, Train_Loss: 0.0017895412165671587, Valid_Loss: 5.087012767791748, Accuracy: 24.390243902439025},
{Epoch 32, Train_Loss: 0.0010967582929879427, Valid_Loss: 5.103770732879639, Accuracy: 27.177700348432055},
{Epoch 33, Train_Loss: 0.001777369063347578, Valid_Loss: 5.1561150550842285, Accuracy: 22.299651567944252},
{Epoch 34, Train_Loss: 0.0019314914243295789, Valid_Loss: 5.042377471923828, Accuracy: 24.041811846689896},
{Epoch 35, Train_Loss: 0.026545239612460136, Valid_Loss: 5.363973617553711, Accuracy: 25.087108013937282},
{Epoch 36, Train_Loss: 0.0008167768828570843, Valid_Loss: 5.3026509284973145, Accuracy: 25.087108013937282},
{Epoch 37, Train_Loss: 0.0016117957420647144, Valid_Loss: 5.216253280639648, Accuracy: 24.390243902439025},
