{Epoch 0, Train_Loss: 1.5934571027755737, Valid_Loss: 1.4103188514709473, Accuracy: 48.12},
{Epoch 1, Train_Loss: 1.9087954759597778, Valid_Loss: 1.0732240676879883, Accuracy: 58.26},
{Epoch 2, Train_Loss: 1.1558891534805298, Valid_Loss: 1.9635789394378662, Accuracy: 64.06},
{Epoch 3, Train_Loss: 1.3202993869781494, Valid_Loss: 1.3083832263946533, Accuracy: 67.42},
{Epoch 4, Train_Loss: 0.9187925457954407, Valid_Loss: 2.1592838764190674, Accuracy: 71.14},
{Epoch 5, Train_Loss: 0.6836190819740295, Valid_Loss: 1.0009148120880127, Accuracy: 72.8},
{Epoch 6, Train_Loss: 0.5672235488891602, Valid_Loss: 0.6154223084449768, Accuracy: 74.8},
{Epoch 7, Train_Loss: 0.7908730506896973, Valid_Loss: 1.2390702962875366, Accuracy: 75.86},
{Epoch 8, Train_Loss: 0.39177677035331726, Valid_Loss: 0.761760413646698, Accuracy: 76.72},
{Epoch 9, Train_Loss: 0.36611661314964294, Valid_Loss: 0.6941561698913574, Accuracy: 76.56},
{Epoch 10, Train_Loss: 1.6599228382110596, Valid_Loss: 0.6749175190925598, Accuracy: 75.86},
{Epoch 11, Train_Loss: 0.37787115573883057, Valid_Loss: 0.9955836534500122, Accuracy: 77.22},
{Epoch 12, Train_Loss: 0.561860978603363, Valid_Loss: 1.1224420070648193, Accuracy: 77.44},
{Epoch 13, Train_Loss: 0.4463993310928345, Valid_Loss: 1.522719383239746, Accuracy: 77.68},
{Epoch 14, Train_Loss: 0.22561486065387726, Valid_Loss: 1.4685332775115967, Accuracy: 77.78},
{Epoch 15, Train_Loss: 0.8251370787620544, Valid_Loss: 0.7329972386360168, Accuracy: 77.32},
{Epoch 16, Train_Loss: 0.28591033816337585, Valid_Loss: 1.393603801727295, Accuracy: 78.08},
{Epoch 17, Train_Loss: 0.48837149143218994, Valid_Loss: 1.5808380842208862, Accuracy: 78.38},
{Epoch 18, Train_Loss: 0.21108487248420715, Valid_Loss: 1.134170651435852, Accuracy: 78.52},
{Epoch 19, Train_Loss: 0.10682501643896103, Valid_Loss: 0.17114555835723877, Accuracy: 79.2},
{Epoch 20, Train_Loss: 0.3909914195537567, Valid_Loss: 2.2786507606506348, Accuracy: 78.42},
{Epoch 21, Train_Loss: 0.14892838895320892, Valid_Loss: 0.40014907717704773, Accuracy: 79.88},
{Epoch 22, Train_Loss: 0.09925182163715363, Valid_Loss: 0.8663631677627563, Accuracy: 79.46},
{Epoch 23, Train_Loss: 0.029843151569366455, Valid_Loss: 1.4187719821929932, Accuracy: 80.14},
{Epoch 24, Train_Loss: 0.03229502588510513, Valid_Loss: 0.27544093132019043, Accuracy: 80.14},
{Epoch 25, Train_Loss: 0.18759159743785858, Valid_Loss: 2.3384642601013184, Accuracy: 79.96},
