{Epoch 0, Train_Loss: 1.6142704486846924, Valid_Loss: 1.2560030221939087, Accuracy: 49.42},
{Epoch 1, Train_Loss: 2.151857376098633, Valid_Loss: 1.7607959508895874, Accuracy: 58.5},
{Epoch 2, Train_Loss: 1.8714345693588257, Valid_Loss: 0.683661699295044, Accuracy: 64.14},
{Epoch 3, Train_Loss: 1.0140103101730347, Valid_Loss: 1.3605366945266724, Accuracy: 69.3},
{Epoch 4, Train_Loss: 0.8810727596282959, Valid_Loss: 0.7747911810874939, Accuracy: 71.42},
{Epoch 5, Train_Loss: 0.4859875738620758, Valid_Loss: 1.203482985496521, Accuracy: 73.28},
{Epoch 6, Train_Loss: 1.8086379766464233, Valid_Loss: 1.4858111143112183, Accuracy: 74.8},
{Epoch 7, Train_Loss: 1.1865851879119873, Valid_Loss: 0.554706335067749, Accuracy: 74.8},
{Epoch 8, Train_Loss: 0.7190406322479248, Valid_Loss: 0.690335214138031, Accuracy: 74.62},
{Epoch 9, Train_Loss: 0.13126231729984283, Valid_Loss: 0.3627278804779053, Accuracy: 76.14},
{Epoch 10, Train_Loss: 0.43211549520492554, Valid_Loss: 1.7768810987472534, Accuracy: 76.4},
{Epoch 11, Train_Loss: 0.6888865232467651, Valid_Loss: 1.533270239830017, Accuracy: 76.2},
{Epoch 12, Train_Loss: 0.22201812267303467, Valid_Loss: 1.4009760618209839, Accuracy: 75.66},
{Epoch 13, Train_Loss: 0.13571253418922424, Valid_Loss: 0.21432767808437347, Accuracy: 75.62},
{Epoch 14, Train_Loss: 0.12486220896244049, Valid_Loss: 0.782742977142334, Accuracy: 77.06},
{Epoch 15, Train_Loss: 0.36229169368743896, Valid_Loss: 1.1833696365356445, Accuracy: 77.18},
{Epoch 16, Train_Loss: 0.045177653431892395, Valid_Loss: 1.285735845565796, Accuracy: 77.68},
{Epoch 17, Train_Loss: 0.24738278985023499, Valid_Loss: 0.5066584348678589, Accuracy: 77.48},
{Epoch 18, Train_Loss: 0.3956831693649292, Valid_Loss: 1.865786075592041, Accuracy: 77.74},
{Epoch 19, Train_Loss: 0.4119088649749756, Valid_Loss: 0.656108021736145, Accuracy: 77.64},
{Epoch 20, Train_Loss: 0.3941822350025177, Valid_Loss: 0.6410471796989441, Accuracy: 77.18},
{Epoch 21, Train_Loss: 0.22756452858448029, Valid_Loss: 0.0837264135479927, Accuracy: 77.04},
{Epoch 22, Train_Loss: 0.36614760756492615, Valid_Loss: 0.018935857340693474, Accuracy: 77.74},
{Epoch 23, Train_Loss: 0.10903705656528473, Valid_Loss: 1.7313733100891113, Accuracy: 77.94},
{Epoch 24, Train_Loss: 0.021821068599820137, Valid_Loss: 1.1421109437942505, Accuracy: 77.7},
{Epoch 25, Train_Loss: 0.02130129374563694, Valid_Loss: 1.07406747341156, Accuracy: 77.84},
{Epoch 26, Train_Loss: 0.2755892276763916, Valid_Loss: 1.7584694623947144, Accuracy: 79.18},
{Epoch 27, Train_Loss: 0.10086473822593689, Valid_Loss: 0.1992548555135727, Accuracy: 78.62},
{Epoch 28, Train_Loss: 0.3729943037033081, Valid_Loss: 0.19446516036987305, Accuracy: 78.74},
{Epoch 29, Train_Loss: 0.2127811461687088, Valid_Loss: 1.2199240922927856, Accuracy: 78.5},
{Epoch 30, Train_Loss: 0.062776118516922, Valid_Loss: 2.1528079509735107, Accuracy: 78.58},
{Epoch 31, Train_Loss: 1.6531178951263428, Valid_Loss: 0.5849684476852417, Accuracy: 77.38},
{Epoch 32, Train_Loss: 0.23236383497714996, Valid_Loss: 1.152435064315796, Accuracy: 75.82},
{Epoch 33, Train_Loss: 0.3063001334667206, Valid_Loss: 1.752273678779602, Accuracy: 76.94},
{Epoch 34, Train_Loss: 0.5905960202217102, Valid_Loss: 1.626009225845337, Accuracy: 77.28},
{Epoch 35, Train_Loss: 0.5647430419921875, Valid_Loss: 0.1980995088815689, Accuracy: 76.44},
{Epoch 36, Train_Loss: 0.00700392946600914, Valid_Loss: 1.088157057762146, Accuracy: 77.56},
{Epoch 37, Train_Loss: 0.0833715945482254, Valid_Loss: 0.41136929392814636, Accuracy: 78.88},
{Epoch 38, Train_Loss: 0.011753696016967297, Valid_Loss: 1.7137101888656616, Accuracy: 79.46},
