{Epoch 0, Train_Loss: 1.7610114812850952, Valid_Loss: 1.5116428136825562, Accuracy: 49.28},
{Epoch 1, Train_Loss: 0.8894232511520386, Valid_Loss: 1.3033992052078247, Accuracy: 57.82},
{Epoch 2, Train_Loss: 1.330538272857666, Valid_Loss: 1.3659887313842773, Accuracy: 63.22},
{Epoch 3, Train_Loss: 0.6302005052566528, Valid_Loss: 1.4948447942733765, Accuracy: 68.92},
{Epoch 4, Train_Loss: 1.2300664186477661, Valid_Loss: 1.0754331350326538, Accuracy: 71.48},
{Epoch 5, Train_Loss: 0.3682504892349243, Valid_Loss: 0.4599733352661133, Accuracy: 73.9},
{Epoch 6, Train_Loss: 0.2968379259109497, Valid_Loss: 1.2184218168258667, Accuracy: 74.92},
{Epoch 7, Train_Loss: 2.0390968322753906, Valid_Loss: 1.0489888191223145, Accuracy: 75.4},
{Epoch 8, Train_Loss: 0.48508092761039734, Valid_Loss: 0.7535614967346191, Accuracy: 77.38},
{Epoch 9, Train_Loss: 0.7324773073196411, Valid_Loss: 0.7917829155921936, Accuracy: 77.08},
{Epoch 10, Train_Loss: 0.9991553425788879, Valid_Loss: 0.787015438079834, Accuracy: 76.12},
{Epoch 11, Train_Loss: 0.3112417757511139, Valid_Loss: 0.6180542707443237, Accuracy: 75.86},
{Epoch 12, Train_Loss: 0.5131025910377502, Valid_Loss: 0.9826006889343262, Accuracy: 77.58},
{Epoch 13, Train_Loss: 0.6766915321350098, Valid_Loss: 0.9600216746330261, Accuracy: 77.24},
{Epoch 14, Train_Loss: 0.5144745111465454, Valid_Loss: 1.300411581993103, Accuracy: 76.78},
{Epoch 15, Train_Loss: 0.7911109328269958, Valid_Loss: 2.056443214416504, Accuracy: 77.48},
{Epoch 16, Train_Loss: 0.07460638880729675, Valid_Loss: 0.8201555013656616, Accuracy: 77.42},
{Epoch 17, Train_Loss: 0.05334955453872681, Valid_Loss: 1.370760440826416, Accuracy: 78.52},
{Epoch 18, Train_Loss: 0.4029664695262909, Valid_Loss: 1.5607855319976807, Accuracy: 78.26},
{Epoch 19, Train_Loss: 0.1379769742488861, Valid_Loss: 0.14325381815433502, Accuracy: 78.62},
{Epoch 20, Train_Loss: 0.4256669282913208, Valid_Loss: 0.6888341903686523, Accuracy: 78.34},
{Epoch 21, Train_Loss: 0.032439325004816055, Valid_Loss: 1.4612274169921875, Accuracy: 78.94},
{Epoch 22, Train_Loss: 1.3044440746307373, Valid_Loss: 0.2781672477722168, Accuracy: 78.1},
{Epoch 23, Train_Loss: 0.3420914113521576, Valid_Loss: 0.3416765034198761, Accuracy: 77.74},
{Epoch 24, Train_Loss: 0.14149227738380432, Valid_Loss: 1.9753086566925049, Accuracy: 79.92},
{Epoch 25, Train_Loss: 0.7468048334121704, Valid_Loss: 0.30762144923210144, Accuracy: 79.34},
{Epoch 26, Train_Loss: 0.2547324597835541, Valid_Loss: 0.3619474172592163, Accuracy: 77.66},
{Epoch 27, Train_Loss: 0.8115181922912598, Valid_Loss: 0.7471472024917603, Accuracy: 77.62},
{Epoch 28, Train_Loss: 0.014843699522316456, Valid_Loss: 0.6326929926872253, Accuracy: 77.8},
{Epoch 29, Train_Loss: 0.8524523377418518, Valid_Loss: 0.19860592484474182, Accuracy: 78.36},
{Epoch 30, Train_Loss: 0.05221965163946152, Valid_Loss: 0.5457375645637512, Accuracy: 78.32},
{Epoch 31, Train_Loss: 0.15536829829216003, Valid_Loss: 0.7467138171195984, Accuracy: 78.64},
{Epoch 32, Train_Loss: 0.3034808933734894, Valid_Loss: 0.6596328020095825, Accuracy: 79.28},
{Epoch 33, Train_Loss: 0.3156946301460266, Valid_Loss: 1.021892786026001, Accuracy: 79.06},
{Epoch 34, Train_Loss: 0.29076290130615234, Valid_Loss: 1.317076563835144, Accuracy: 79.18},
{Epoch 35, Train_Loss: 0.008986743167042732, Valid_Loss: 2.3859262466430664, Accuracy: 79.54},
{Epoch 36, Train_Loss: 0.07580443471670151, Valid_Loss: 0.8983468413352966, Accuracy: 80.96},
{Epoch 37, Train_Loss: 0.33777838945388794, Valid_Loss: 0.16943834722042084, Accuracy: 80.26},
{Epoch 38, Train_Loss: 0.11404703557491302, Valid_Loss: 0.6726148724555969, Accuracy: 81.28},
{Epoch 39, Train_Loss: 0.1728503704071045, Valid_Loss: 0.2050538957118988, Accuracy: 80.12},
{Epoch 40, Train_Loss: 0.6007060408592224, Valid_Loss: 2.1546826362609863, Accuracy: 79.66},
{Epoch 41, Train_Loss: 0.18426276743412018, Valid_Loss: 1.0028743743896484, Accuracy: 79.14},
{Epoch 42, Train_Loss: 0.15626835823059082, Valid_Loss: 0.07071507722139359, Accuracy: 79.28},
{Epoch 43, Train_Loss: 0.19850356876850128, Valid_Loss: 0.18398334085941315, Accuracy: 78.64},
{Epoch 44, Train_Loss: 0.01917938143014908, Valid_Loss: 1.355324625968933, Accuracy: 78.08},
{Epoch 45, Train_Loss: 1.5217214822769165, Valid_Loss: 0.41212546825408936, Accuracy: 80.1},
{Epoch 46, Train_Loss: 0.9210018515586853, Valid_Loss: 2.2142128944396973, Accuracy: 76.16},
{Epoch 47, Train_Loss: 0.12221653759479523, Valid_Loss: 0.740129828453064, Accuracy: 76.48},
{Epoch 48, Train_Loss: 0.03341532498598099, Valid_Loss: 1.0331737995147705, Accuracy: 77.94},
{Epoch 49, Train_Loss: 0.1790992170572281, Valid_Loss: 1.0982580184936523, Accuracy: 79.52},
{Epoch 50, Train_Loss: 0.10449651628732681, Valid_Loss: 0.7325387597084045, Accuracy: 80.26},
{Epoch 51, Train_Loss: 0.19890369474887848, Valid_Loss: 0.06096934527158737, Accuracy: 80.8},
{Epoch 52, Train_Loss: 0.02748880349099636, Valid_Loss: 0.6673439145088196, Accuracy: 80.68},
{Epoch 53, Train_Loss: 0.11711933463811874, Valid_Loss: 0.7142727375030518, Accuracy: 80.7},
{Epoch 54, Train_Loss: 0.014499020762741566, Valid_Loss: 1.119300365447998, Accuracy: 81.22},
{Epoch 55, Train_Loss: 0.1475517600774765, Valid_Loss: 0.4452502727508545, Accuracy: 81.1},
{Epoch 56, Train_Loss: 0.05210340768098831, Valid_Loss: 2.010380744934082, Accuracy: 81.32},
{Epoch 57, Train_Loss: 0.019880101084709167, Valid_Loss: 0.7134829759597778, Accuracy: 81.4},
{Epoch 58, Train_Loss: 0.014628278091549873, Valid_Loss: 0.4556770324707031, Accuracy: 81.58},
{Epoch 59, Train_Loss: 0.4617499113082886, Valid_Loss: 0.9706491231918335, Accuracy: 80.7},
{Epoch 60, Train_Loss: 0.0946125015616417, Valid_Loss: 1.8966233730316162, Accuracy: 80.58},
{Epoch 61, Train_Loss: 0.32594478130340576, Valid_Loss: 0.7358716130256653, Accuracy: 80.18},
{Epoch 62, Train_Loss: 0.1082177385687828, Valid_Loss: 0.30111247301101685, Accuracy: 79.92},
{Epoch 63, Train_Loss: 0.02833140268921852, Valid_Loss: 1.170788288116455, Accuracy: 81.1},
{Epoch 64, Train_Loss: 0.2638956904411316, Valid_Loss: 1.9428138732910156, Accuracy: 80.82},
{Epoch 65, Train_Loss: 0.4118313491344452, Valid_Loss: 0.5485072135925293, Accuracy: 80.24},
{Epoch 66, Train_Loss: 0.3692091405391693, Valid_Loss: 0.7817012071609497, Accuracy: 77.56},
{Epoch 67, Train_Loss: 0.5102202296257019, Valid_Loss: 1.7157025337219238, Accuracy: 75.1},
{Epoch 68, Train_Loss: 0.04284723475575447, Valid_Loss: 0.7794733643531799, Accuracy: 77.54},
