{Epoch 0, Train_Loss: 0.009970550425350666, Valid_Loss: 0.009385894984006882, Accuracy: 100.0},
{Epoch 1, Train_Loss: 0.0182659775018692, Valid_Loss: 1.0405100584030151, Accuracy: 76.06837606837607},
{Epoch 2, Train_Loss: 0.004664571024477482, Valid_Loss: 1.062411904335022, Accuracy: 65.15151515151516},
{Epoch 3, Train_Loss: 1.9370566606521606, Valid_Loss: 4.9659552574157715, Accuracy: 16.49484536082474},
{Epoch 4, Train_Loss: 0.18430739641189575, Valid_Loss: 4.145382881164551, Accuracy: 27.61904761904762},
{Epoch 5, Train_Loss: 0.2109224498271942, Valid_Loss: 4.207956790924072, Accuracy: 35.90504451038576},
{Epoch 6, Train_Loss: 0.15693241357803345, Valid_Loss: 4.993455410003662, Accuracy: 25.69832402234637},
{Epoch 7, Train_Loss: 0.22645488381385803, Valid_Loss: 4.8008952140808105, Accuracy: 13.756613756613756},
{Epoch 8, Train_Loss: 0.1819569617509842, Valid_Loss: 5.094886302947998, Accuracy: 21.662468513853906},
{Epoch 9, Train_Loss: 0.1414857655763626, Valid_Loss: 4.911863327026367, Accuracy: 22.89156626506024},
{Epoch 10, Train_Loss: 0.13680581748485565, Valid_Loss: 3.601875066757202, Accuracy: 23.14814814814815},
{Epoch 11, Train_Loss: 0.1950739622116089, Valid_Loss: 3.7511632442474365, Accuracy: 32.589285714285715},
{Epoch 12, Train_Loss: 0.23568399250507355, Valid_Loss: 3.690016508102417, Accuracy: 27.801724137931036},
{Epoch 13, Train_Loss: 0.11119015514850616, Valid_Loss: 2.6990015506744385, Accuracy: 38.413361169102295},
{Epoch 14, Train_Loss: 0.11283373087644577, Valid_Loss: 2.8781991004943848, Accuracy: 37.65182186234818},
{Epoch 15, Train_Loss: 0.00705180736258626, Valid_Loss: 1.6957240104675293, Accuracy: 52.55905511811024},
{Epoch 16, Train_Loss: 0.006670799106359482, Valid_Loss: 1.3664824962615967, Accuracy: 62.64367816091954},
{Epoch 17, Train_Loss: 0.007964838296175003, Valid_Loss: 1.2631652355194092, Accuracy: 63.43283582089552},
{Epoch 18, Train_Loss: 0.003979215864092112, Valid_Loss: 1.4395644664764404, Accuracy: 62.65938069216758},
{Epoch 19, Train_Loss: 0.0022436948493123055, Valid_Loss: 1.9436089992523193, Accuracy: 57.829181494661924},
{Epoch 20, Train_Loss: 0.030380241572856903, Valid_Loss: 1.5038299560546875, Accuracy: 59.65217391304348},
{Epoch 21, Train_Loss: 0.002653844188898802, Valid_Loss: 1.5849109888076782, Accuracy: 66.43952299829643},
{Epoch 22, Train_Loss: 0.0010458719916641712, Valid_Loss: 1.1449815034866333, Accuracy: 76.62771285475793},
{Epoch 23, Train_Loss: 0.0020119266118854284, Valid_Loss: 0.7540104985237122, Accuracy: 82.97872340425532},
{Epoch 24, Train_Loss: 0.25868991017341614, Valid_Loss: 0.5289439558982849, Accuracy: 67.89727126805778},
{Epoch 25, Train_Loss: 0.0031466938089579344, Valid_Loss: 0.5354389548301697, Accuracy: 88.9589905362776},
